solver,agent_id,task_id,step,loc,row,col
solver1,0,41,329,551998,370,328
solver1,0,41,330,551999,370,329
solver1,0,41,331,552000,370,330
solver1,0,41,332,552001,370,331
solver1,0,41,333,552002,370,332
solver1,0,41,334,552003,370,333
solver1,0,41,335,552004,370,334
solver1,0,41,336,552005,370,335
solver1,0,41,337,552006,370,336
solver1,0,41,338,552007,370,337
solver1,0,41,339,552008,370,338
solver1,0,41,340,552009,370,339
solver1,0,41,341,552010,370,340
solver1,0,41,342,552011,370,341
solver1,0,41,343,552012,370,342
solver1,0,41,344,552013,370,343
solver1,0,41,345,552014,370,344
solver1,0,41,346,552015,370,345
solver1,0,41,347,552016,370,346
solver1,0,41,348,552017,370,347
solver1,0,41,349,552018,370,348
solver1,0,41,350,552019,370,349
solver1,0,41,351,552020,370,350
solver1,0,41,352,552021,370,351
solver1,0,41,353,552022,370,352
solver1,0,41,354,552023,370,353
solver1,0,41,355,552024,370,354
solver1,0,41,356,552025,370,355
solver1,0,41,357,552026,370,356
solver1,0,41,358,552027,370,357
solver1,0,41,359,552028,370,358
solver1,0,41,360,552029,370,359
solver1,0,41,361,552030,370,360
solver1,0,41,362,552031,370,361
solver1,0,41,363,552032,370,362
solver1,0,41,364,552033,370,363
solver1,0,41,365,552034,370,364
solver1,0,41,366,552035,370,365
solver1,0,41,367,552036,370,366
solver1,0,41,368,552037,370,367
solver1,0,41,369,552038,370,368
solver1,0,41,370,552039,370,369
solver1,0,41,371,552040,370,370
solver1,0,41,372,552041,370,371
solver1,0,41,373,552042,370,372
solver1,0,41,374,552043,370,373
solver1,0,41,375,552044,370,374
solver1,0,41,376,552045,370,375
solver1,0,41,377,552046,370,376
solver1,0,41,378,552047,370,377
solver1,0,41,379,552048,370,378
solver1,0,41,380,552049,370,379
solver1,0,41,381,552050,370,380
solver1,0,41,382,552051,370,381
solver1,0,41,383,552052,370,382
solver1,0,41,384,552053,370,383
solver1,0,41,385,552054,370,384
solver1,0,41,386,552055,370,385
solver1,0,41,387,552056,370,386
solver1,0,41,388,552057,370,387
solver1,0,41,389,552058,370,388
solver1,0,41,390,552059,370,389
solver1,0,41,391,552060,370,390
solver1,0,41,392,552061,370,391
solver1,0,41,393,552062,370,392
solver1,0,41,394,552063,370,393
solver1,0,41,395,552064,370,394
solver1,0,41,396,552065,370,395
solver1,0,41,397,552066,370,396
solver1,0,41,398,552067,370,397
solver1,0,41,399,552068,370,398
solver1,0,41,400,552069,370,399
solver1,0,41,401,552070,370,400
solver1,0,41,402,552071,370,401
solver1,0,41,403,552072,370,402
solver1,0,41,404,552073,370,403
solver1,0,41,405,552074,370,404
solver1,0,41,406,552075,370,405
solver1,0,41,407,552076,370,406
solver1,0,41,408,552077,370,407
solver1,0,41,409,552078,370,408
solver1,0,41,410,552079,370,409
solver1,0,41,411,552080,370,410
solver1,0,41,412,552081,370,411
solver1,0,41,413,552082,370,412
solver1,0,41,414,552083,370,413
solver1,0,41,415,552084,370,414
solver1,0,41,416,552085,370,415
solver1,0,41,417,552086,370,416
solver1,0,41,418,552087,370,417
solver1,0,41,419,552088,370,418
solver1,0,41,420,552089,370,419
solver1,0,41,421,552090,370,420
solver1,0,41,422,552091,370,421
solver1,0,41,423,552092,370,422
solver1,0,41,424,552093,370,423
solver1,0,41,425,552094,370,424
solver1,0,41,426,552095,370,425
solver1,0,41,427,552096,370,426
solver1,0,41,428,552097,370,427
solver1,0,41,429,552098,370,428
solver1,0,41,430,552099,370,429
solver1,0,41,431,552100,370,430
solver1,0,41,432,552101,370,431
solver1,0,41,433,552102,370,432
solver1,0,41,434,552103,370,433
solver1,0,41,435,552104,370,434
solver1,0,41,436,552105,370,435
solver1,0,41,437,552106,370,436
solver1,0,41,438,552107,370,437
solver1,0,41,439,552108,370,438
solver1,0,41,440,552109,370,439
solver1,0,41,441,552110,370,440
solver1,0,41,442,552111,370,441
solver1,0,41,443,552112,370,442
solver1,0,41,444,552113,370,443
solver1,0,41,445,552114,370,444
solver1,0,41,446,552115,370,445
solver1,0,41,447,552116,370,446
solver1,0,41,448,552117,370,447
solver1,0,41,449,552118,370,448
solver1,0,41,450,552119,370,449
solver1,0,41,451,552120,370,450
solver1,0,41,452,552121,370,451
solver1,0,41,453,552122,370,452
solver1,0,41,454,552123,370,453
solver1,0,41,455,552124,370,454
solver1,0,41,456,552125,370,455
solver1,0,41,457,552126,370,456
solver1,0,41,458,552127,370,457
solver1,0,41,459,552128,370,458
solver1,0,41,460,552129,370,459
solver1,0,41,461,552130,370,460
solver1,0,41,462,552131,370,461
solver1,0,41,463,552132,370,462
solver1,0,41,464,552133,370,463
solver1,1,19,0,373594,250,844
solver1,1,19,1,373593,250,843
solver1,1,19,2,373592,250,842
solver1,1,19,3,373591,250,841
solver1,1,19,4,373590,250,840
solver1,1,19,5,373589,250,839
solver1,1,19,6,373588,250,838
solver1,1,19,7,373587,250,837
solver1,1,19,8,373586,250,836
solver1,1,19,9,373585,250,835
solver1,1,19,10,373584,250,834
solver1,1,19,11,373583,250,833
solver1,1,19,12,373582,250,832
solver1,1,19,13,373581,250,831
solver1,1,19,14,372090,249,831
solver1,1,19,15,370599,248,831
solver1,1,19,16,369108,247,831
solver1,1,19,17,367617,246,831
solver1,1,19,18,366126,245,831
solver1,1,19,19,364635,244,831
solver1,1,19,20,363144,243,831
solver1,1,19,21,361653,242,831
solver1,1,19,22,360162,241,831
solver1,1,19,23,358671,240,831
solver1,2,21,0,624956,419,227
solver1,2,21,1,624957,419,228
solver1,2,21,2,624958,419,229
solver1,2,21,3,624959,419,230
solver1,2,21,4,624960,419,231
solver1,2,21,5,624961,419,232
solver1,2,21,6,624962,419,233
solver1,2,21,7,624963,419,234
solver1,2,21,8,624964,419,235
solver1,2,21,9,624965,419,236
solver1,2,21,10,624966,419,237
solver1,2,21,11,623475,418,237
solver1,2,21,12,621984,417,237
solver1,2,21,13,620493,416,237
solver1,2,21,14,619002,415,237
solver1,2,21,15,617511,414,237
solver1,2,21,16,616020,413,237
solver1,2,21,17,614529,412,237
solver1,2,21,18,613038,411,237
solver1,2,21,19,611547,410,237
solver1,2,21,20,610056,409,237
solver1,2,21,21,608565,408,237
solver1,2,21,22,607074,407,237
solver1,2,21,23,605583,406,237
solver1,2,21,24,604092,405,237
solver1,2,21,25,602601,404,237
solver1,2,21,26,601110,403,237
solver1,2,21,27,599619,402,237
solver1,2,21,28,598128,401,237
solver1,2,21,29,596637,400,237
solver1,2,21,30,595146,399,237
solver1,2,21,31,593655,398,237
solver1,2,21,32,592164,397,237
solver1,2,21,33,590673,396,237
solver1,2,21,34,589182,395,237
solver1,2,21,35,587691,394,237
solver1,2,21,36,586200,393,237
solver1,2,21,37,584709,392,237
solver1,2,21,38,583218,391,237
solver1,2,21,39,581727,390,237
solver1,2,21,40,580236,389,237
solver1,2,21,41,578745,388,237
solver1,2,21,42,577254,387,237
solver1,2,21,43,575763,386,237
solver1,2,21,44,574272,385,237
solver1,2,21,45,572781,384,237
solver1,2,21,46,571290,383,237
solver1,3,28,0,634647,425,972
solver1,3,28,1,634646,425,971
solver1,3,28,2,634645,425,970
solver1,3,28,3,634644,425,969
solver1,3,28,4,633153,424,969
solver1,3,28,5,631662,423,969
solver1,3,28,6,630171,422,969
solver1,3,28,7,628680,421,969
solver1,3,28,8,627189,420,969
solver1,3,28,9,625698,419,969
solver1,3,28,10,624207,418,969
solver1,3,28,11,622716,417,969
solver1,3,28,12,621225,416,969
solver1,3,28,13,619734,415,969
solver1,3,28,14,618243,414,969
solver1,3,28,15,616752,413,969
solver1,3,28,16,616751,413,968
solver1,3,28,17,615260,412,968
solver1,3,28,18,615259,412,967
solver1,3,28,19,615258,412,966
solver1,3,28,20,615257,412,965
solver1,3,28,21,615256,412,964
solver1,3,28,22,613765,411,964
solver1,3,28,23,612274,410,964
solver1,3,28,24,610783,409,964
solver1,3,28,25,609292,408,964
solver1,3,28,26,607801,407,964
solver1,3,28,27,606310,406,964
solver1,3,28,28,604819,405,964
solver1,3,28,29,603328,404,964
solver1,3,28,30,601837,403,964
solver1,3,28,31,600346,402,964
solver1,3,28,32,598855,401,964
solver1,3,28,33,597364,400,964
solver1,3,28,34,595873,399,964
solver1,3,28,35,594382,398,964
solver1,3,28,36,592891,397,964
solver1,4,5,0,181177,121,766
solver1,4,5,1,181178,121,767
solver1,4,5,2,181179,121,768
solver1,4,5,3,181180,121,769
solver1,4,5,4,181181,121,770
solver1,4,5,5,181182,121,771
solver1,4,5,6,181183,121,772
solver1,4,5,7,181184,121,773
solver1,4,5,8,181185,121,774
solver1,4,5,9,181186,121,775
solver1,4,5,10,179695,120,775
solver1,4,5,11,179696,120,776
solver1,4,5,12,178205,119,776
solver1,4,5,13,178206,119,777
solver1,4,5,14,178207,119,778
solver1,4,5,15,178208,119,779
solver1,4,5,16,178209,119,780
solver1,4,5,17,178210,119,781
solver1,4,5,18,178211,119,782
solver1,4,5,19,178212,119,783
solver1,4,5,20,178213,119,784
solver1,4,5,21,178214,119,785
solver1,4,5,22,178215,119,786
solver1,4,5,23,178216,119,787
solver1,4,5,24,178217,119,788
solver1,4,5,25,178218,119,789
solver1,4,5,26,178219,119,790
solver1,4,5,27,178220,119,791
solver1,4,5,28,176729,118,791
solver1,4,5,29,175238,117,791
solver1,5,31,0,710420,476,704
solver1,5,31,1,711911,477,704
solver1,5,31,2,713402,478,704
solver1,5,31,3,713403,478,705
solver1,5,31,4,713404,478,706
solver1,5,31,5,714895,479,706
solver1,5,31,6,716386,480,706
solver1,5,31,7,716387,480,707
solver1,5,31,8,717878,481,707
solver1,5,31,9,719369,482,707
solver1,5,31,10,720860,483,707
solver1,5,31,11,722351,484,707
solver1,5,31,12,722352,484,708
solver1,5,31,13,722353,484,709
solver1,5,31,14,722354,484,710
solver1,5,31,15,722355,484,711
solver1,5,31,16,722356,484,712
solver1,5,31,17,722357,484,713
solver1,5,31,18,722358,484,714
solver1,5,31,19,722359,484,715
solver1,5,31,20,722360,484,716
solver1,5,31,21,722361,484,717
solver1,5,31,22,722362,484,718
solver1,5,31,23,722363,484,719
solver1,5,31,24,722364,484,720
solver1,5,31,25,722365,484,721
solver1,5,31,26,722366,484,722
solver1,5,31,27,722367,484,723
solver1,5,31,28,722368,484,724
solver1,5,31,29,722369,484,725
solver1,5,31,30,722370,484,726
solver1,5,31,31,722371,484,727
solver1,5,31,32,722372,484,728
solver1,5,31,33,722373,484,729
solver1,5,31,34,722374,484,730
solver1,5,31,35,722375,484,731
solver1,5,31,36,722376,484,732
solver1,5,31,37,722377,484,733
solver1,5,31,38,722378,484,734
solver1,5,31,39,722379,484,735
solver1,5,31,40,722380,484,736
solver1,5,31,41,722381,484,737
solver1,5,31,42,722382,484,738
solver1,5,31,43,722383,484,739
solver1,5,31,44,722384,484,740
solver1,5,31,45,722385,484,741
solver1,5,31,46,722386,484,742
solver1,5,31,47,722387,484,743
solver1,5,31,48,723878,485,743
solver1,5,31,49,723879,485,744
solver1,5,31,50,723880,485,745
solver1,5,31,51,723881,485,746
solver1,5,31,52,723882,485,747
solver1,5,31,53,723883,485,748
solver1,5,31,54,723884,485,749
solver1,5,31,55,723885,485,750
solver1,5,31,56,723886,485,751
solver1,5,31,57,723887,485,752
solver1,5,31,58,723888,485,753
solver1,5,31,59,723889,485,754
solver1,5,31,60,723890,485,755
solver1,5,31,61,723891,485,756
solver1,5,31,62,723892,485,757
solver1,5,31,63,723893,485,758
solver1,6,39,0,542421,363,1188
solver1,6,39,1,542422,363,1189
solver1,6,39,2,542423,363,1190
solver1,6,39,3,542424,363,1191
solver1,6,39,4,542425,363,1192
solver1,6,39,5,542426,363,1193
solver1,6,39,6,542427,363,1194
solver1,6,39,7,542428,363,1195
solver1,6,39,8,542429,363,1196
solver1,6,39,9,542430,363,1197
solver1,6,39,10,542431,363,1198
solver1,6,39,11,542432,363,1199
solver1,6,39,12,542433,363,1200
solver1,6,39,13,543924,364,1200
solver1,6,39,14,545415,365,1200
solver1,6,39,15,546906,366,1200
solver1,6,39,16,546907,366,1201
solver1,6,39,17,548398,367,1201
solver1,6,39,18,548399,367,1202
solver1,6,39,19,548400,367,1203
solver1,6,39,20,549891,368,1203
solver1,6,39,21,551382,369,1203
solver1,6,39,22,552873,370,1203
solver1,6,39,23,554364,371,1203
solver1,6,39,24,555855,372,1203
solver1,6,39,25,557346,373,1203
solver1,6,39,26,558837,374,1203
solver1,6,39,27,560328,375,1203
solver1,6,39,28,560329,375,1204
solver1,6,39,29,560330,375,1205
solver1,6,39,30,560331,375,1206
solver1,6,39,31,560332,375,1207
solver1,6,39,32,560333,375,1208
solver1,6,39,33,560334,375,1209
solver1,6,39,34,561825,376,1209
solver1,6,39,35,563316,377,1209
solver1,6,39,36,564807,378,1209
solver1,6,39,37,566298,379,1209
solver1,6,39,38,567789,380,1209
solver1,6,39,39,567790,380,1210
solver1,6,39,40,567791,380,1211
solver1,6,39,41,567792,380,1212
solver1,6,39,42,569283,381,1212
solver1,6,39,43,569284,381,1213
solver1,6,39,44,569285,381,1214
solver1,6,39,45,569286,381,1215
solver1,6,39,46,569287,381,1216
solver1,6,39,47,570778,382,1216
solver1,6,39,48,570779,382,1217
solver1,6,39,49,570780,382,1218
solver1,6,39,50,572271,383,1218
solver1,6,39,51,573762,384,1218
solver1,6,39,52,575253,385,1218
solver1,6,39,53,576744,386,1218
solver1,6,39,54,578235,387,1218
solver1,6,39,55,579726,388,1218
solver1,6,39,56,581217,389,1218
solver1,6,39,57,582708,390,1218
solver1,6,39,58,584199,391,1218
solver1,6,39,59,585690,392,1218
solver1,6,39,60,587181,393,1218
solver1,6,39,61,588672,394,1218
solver1,6,39,62,590163,395,1218
solver1,6,39,63,591654,396,1218
solver1,6,39,64,593145,397,1218
solver1,6,39,65,594636,398,1218
solver1,6,39,66,596127,399,1218
solver1,6,39,67,597618,400,1218
solver1,6,39,68,599109,401,1218
solver1,6,39,69,600600,402,1218
solver1,6,39,70,602091,403,1218
solver1,6,39,71,603582,404,1218
solver1,6,39,72,605073,405,1218
solver1,6,39,73,606564,406,1218
solver1,6,39,74,608055,407,1218
solver1,6,39,75,609546,408,1218
solver1,6,39,76,611037,409,1218
solver1,6,39,77,612528,410,1218
solver1,6,39,78,614019,411,1218
solver1,6,39,79,615510,412,1218
solver1,6,39,80,617001,413,1218
solver1,6,39,81,618492,414,1218
solver1,6,39,82,618493,414,1219
solver1,6,39,83,618494,414,1220
solver1,6,39,84,618495,414,1221
solver1,6,39,85,618496,414,1222
solver1,6,39,86,618497,414,1223
solver1,6,39,87,619988,415,1223
solver1,6,39,88,619989,415,1224
solver1,6,39,89,619990,415,1225
solver1,6,39,90,619991,415,1226
solver1,6,39,91,619992,415,1227
solver1,6,39,92,619993,415,1228
solver1,6,39,93,619994,415,1229
solver1,6,39,94,621485,416,1229
solver1,6,39,95,621486,416,1230
solver1,6,39,96,621487,416,1231
solver1,6,39,97,621488,416,1232
solver1,6,39,98,621489,416,1233
solver1,6,39,99,621490,416,1234
solver1,6,39,100,621491,416,1235
solver1,6,39,101,621492,416,1236
solver1,6,39,102,621493,416,1237
solver1,6,39,103,621494,416,1238
solver1,6,39,104,621495,416,1239
solver1,6,39,105,621496,416,1240
solver1,6,39,106,621497,416,1241
solver1,6,39,107,621498,416,1242
solver1,6,39,108,621499,416,1243
solver1,6,39,109,621500,416,1244
solver1,6,39,110,621501,416,1245
solver1,6,39,111,621502,416,1246
solver1,6,39,112,621503,416,1247
solver1,6,39,113,621504,416,1248
solver1,6,39,114,621505,416,1249
solver1,6,39,115,621506,416,1250
solver1,6,39,116,621507,416,1251
solver1,6,39,117,621508,416,1252
solver1,6,39,118,621509,416,1253
solver1,6,39,119,621510,416,1254
solver1,6,39,120,621511,416,1255
solver1,6,39,121,621512,416,1256
solver1,6,39,122,621513,416,1257
solver1,6,39,123,621514,416,1258
solver1,6,39,124,621515,416,1259
solver1,6,39,125,621516,416,1260
solver1,6,39,126,621517,416,1261
solver1,6,39,127,621518,416,1262
solver1,6,39,128,621519,416,1263
solver1,6,39,129,621520,416,1264
solver1,6,39,130,621521,416,1265
solver1,6,39,131,621522,416,1266
solver1,6,39,132,621523,416,1267
solver1,6,39,133,621524,416,1268
solver1,6,39,134,621525,416,1269
solver1,6,39,135,621526,416,1270
solver1,6,39,136,621527,416,1271
solver1,6,39,137,621528,416,1272
solver1,6,39,138,621529,416,1273
solver1,6,39,139,621530,416,1274
solver1,6,39,140,621531,416,1275
solver1,6,39,141,621532,416,1276
solver1,6,39,142,621533,416,1277
solver1,6,39,143,621534,416,1278
solver1,6,39,144,621535,416,1279
