solver,agent_id,task_id,step,loc,row,col
solver1,28,14090,5,1015662,564,462
solver1,28,14090,6,1017462,565,462
solver1,28,14090,7,1019262,566,462
solver1,29,28017,0,1667471,926,671
solver1,29,28017,1,1667472,926,672
solver1,29,28017,2,1665672,925,672
solver1,29,28017,3,1663872,924,672
solver1,29,28017,4,1662072,923,672
solver1,29,28017,5,1660272,922,672
solver1,30,3090,0,429762,238,1362
solver1,30,3090,1,431562,239,1362
solver1,30,3090,2,433362,240,1362
solver1,30,3090,3,435162,241,1362
solver1,31,20231,0,603914,335,914
solver1,31,20231,1,603913,335,913
solver1,31,20231,2,605713,336,913
solver1,31,20231,3,607513,337,913
solver1,31,20231,4,609313,338,913
solver1,31,20231,5,611113,339,913
solver1,32,15182,0,2761734,1534,534
solver1,32,15182,1,2761735,1534,535
solver1,32,15182,2,2759935,1533,535
solver1,33,9739,0,973196,540,1196
solver1,33,9739,1,974996,541,1196
solver1,33,9739,2,976796,542,1196
solver1,33,9739,3,978596,543,1196
solver1,33,9739,4,980396,544,1196
solver1,33,9739,5,980397,544,1197
solver1,33,9739,6,980398,544,1198
solver1,34,28094,0,1214441,674,1241
solver1,34,28094,1,1216241,675,1241
solver1,34,28094,2,1218041,676,1241
solver1,34,28094,3,1218042,676,1242
solver1,34,28094,4,1218043,676,1243
solver1,34,28094,5,1218044,676,1244
solver1,35,14246,0,1499003,832,1403
solver1,35,14246,1,1500803,833,1403
solver1,35,14246,2,1502603,834,1403
solver1,35,14246,3,1504403,835,1403
solver1,35,14246,4,1506203,836,1403
solver1,36,27411,0,497784,276,984
solver1,36,27411,1,497783,276,983
solver1,36,27411,2,497782,276,982
solver1,36,27411,3,497781,276,981
solver1,36,27411,4,497780,276,980
solver1,36,27411,5,497779,276,979
solver1,36,27411,6,495979,275,979
solver1,37,24488,0,349797,194,597
solver1,37,24488,1,349796,194,596
solver1,37,24488,2,347996,193,596
solver1,38,4412,0,3175867,1764,667
solver1,38,4412,1,3175868,1764,668
solver1,38,4412,2,3174068,1763,668
solver1,38,4412,3,3172268,1762,668
solver1,38,4412,4,3170468,1761,668
solver1,38,4412,5,3168668,1760,668
solver1,38,4412,6,3166868,1759,668
solver1,38,4412,7,3165068,1758,668
solver1,39,4610,0,3125290,1736,490
solver1,39,4610,1,3125291,1736,491
solver1,39,4610,2,3125292,1736,492
solver1,39,4610,3,3123492,1735,492
solver1,39,4610,4,3121692,1734,492
solver1,40,17959,0,3017485,1676,685
solver1,40,17959,1,3017484,1676,684
solver1,40,17959,2,3017483,1676,683
solver1,40,17959,3,3015683,1675,683
solver1,40,17959,4,3013883,1674,683
solver1,40,17959,5,3012083,1673,683
solver1,40,17959,6,3010283,1672,683
solver1,41,20135,0,2008132,1115,1132
solver1,41,20135,1,2008131,1115,1131
solver1,41,20135,2,2008130,1115,1130
solver1,41,20135,3,2008129,1115,1129
solver1,41,20135,4,2008128,1115,1128
solver1,41,20135,5,2008127,1115,1127
solver1,41,20135,6,2008126,1115,1126
solver1,41,20135,7,2008125,1115,1125
solver1,41,20135,8,2009925,1116,1125
solver1,41,20135,9,2011725,1117,1125
solver1,41,20135,10,2013525,1118,1125
solver1,42,4661,0,2229901,1238,1501
solver1,42,4661,1,2229900,1238,1500
solver1,42,4661,2,2229899,1238,1499
solver1,42,4661,3,2229898,1238,1498
solver1,42,4661,4,2231698,1239,1498
solver1,43,4212,0,2776495,1542,895
solver1,43,4212,1,2778295,1543,895
solver1,43,4212,2,2780095,1544,895
solver1,43,4212,3,2780096,1544,896
solver1,43,4212,4,2780097,1544,897
solver1,43,4212,5,2780098,1544,898
solver1,44,21983,0,834008,463,608
solver1,44,21983,1,834009,463,609
solver1,44,21983,2,832209,462,609
solver1,44,21983,3,830409,461,609
solver1,45,20189,0,1175212,652,1612
solver1,45,20189,1,1175213,652,1613
solver1,45,20189,2,1175214,652,1614
solver1,45,20189,3,1175215,652,1615
solver1,45,20189,4,1175216,652,1616
solver1,46,12245,0,1940262,1077,1662
solver1,46,12245,1,1938462,1076,1662
solver1,46,12245,2,1936662,1075,1662
solver1,46,12245,3,1934862,1074,1662
solver1,47,19840,0,2946258,1636,1458
solver1,47,19840,1,2946257,1636,1457
solver1,47,19840,2,2946256,1636,1456
solver1,47,19840,3,2946255,1636,1455
solver1,47,19840,4,2944455,1635,1455
solver1,47,19840,5,2942655,1634,1455
solver1,47,19840,6,2940855,1633,1455
solver1,48,12946,0,524934,291,1134
solver1,48,12946,1,526734,292,1134
solver1,48,12946,2,528534,293,1134
solver1,48,12946,3,530334,294,1134
solver1,48,12946,4,532134,295,1134
solver1,48,12946,5,532135,295,1135
solver1,48,12946,6,532136,295,1136
solver1,48,12946,7,532137,295,1137
solver1,48,12946,8,532138,295,1138
solver1,49,2609,0,2578625,1432,1025
solver1,49,2609,1,2580425,1433,1025
solver1,49,2609,2,2580426,1433,1026
solver6,0,18937,0,2429077,1349,877
solver6,0,18937,1,2427277,1348,877
solver6,0,18937,2,2427276,1348,876
solver6,0,18937,3,2427275,1348,875
solver6,0,18937,4,2427274,1348,874
solver6,0,18937,5,2427273,1348,873
solver6,0,18937,6,2427272,1348,872
solver6,0,18937,7,2427273,1348,873
solver6,1,7284,0,2877044,1598,644
solver6,1,7284,1,2877045,1598,645
solver6,1,7284,2,2877046,1598,646
solver6,1,7284,3,2877047,1598,647
solver6,1,7284,4,2877048,1598,648
solver6,1,7284,5,2877049,1598,649
solver6,1,7284,6,2878849,1599,649
solver6,2,24830,0,1040995,578,595
solver6,2,24830,1,1040996,578,596
solver6,2,24830,2,1040997,578,597
solver6,3,4031,0,720376,400,376
solver6,3,4031,1,720377,400,377
solver6,3,4031,2,720378,400,378
solver6,3,4031,3,720379,400,379
solver6,3,4031,4,722179,401,379
solver6,3,4031,5,723979,402,379
solver6,3,4031,6,725779,403,379
solver6,3,4031,7,727579,404,379
solver6,3,4031,8,729379,405,379
solver6,3,4031,9,731179,406,379
solver6,3,4031,10,732979,407,379
solver6,3,4031,11,734779,408,379
solver6,3,4031,12,736579,409,379
solver6,3,4031,13,738379,410,379
solver6,4,14910,0,2213327,1229,1127
solver6,4,14910,1,2211527,1228,1127
solver6,4,14910,2,2209727,1227,1127
solver6,4,14910,3,2207927,1226,1127
solver6,4,14910,4,2206127,1225,1127
solver6,4,14910,5,2204327,1224,1127
solver6,4,14910,6,2204326,1224,1126
solver6,4,14910,7,2204325,1224,1125
solver6,4,14910,8,2204324,1224,1124
solver6,5,11688,0,2167485,1204,285
solver6,5,11688,1,2169285,1205,285
solver6,5,11688,2,2171085,1206,285
solver6,6,21984,0,3044526,1691,726
solver6,6,21984,1,3042726,1690,726
solver6,6,21984,2,3040926,1689,726
solver6,6,21984,3,3039126,1688,726
solver6,6,21984,4,3037326,1687,726
solver6,6,21984,5,3037325,1687,725
solver6,6,21984,6,3037324,1687,724
solver6,7,11141,0,399917,222,317
solver6,7,11141,1,399916,222,316
solver6,7,11141,2,401716,223,316
solver6,7,11141,3,403516,224,316
solver6,8,8724,0,2335763,1297,1163
solver6,8,8724,1,2335762,1297,1162
solver6,9,22205,0,2146572,1192,972
solver6,9,22205,1,2144772,1191,972
solver6,9,22205,2,2144773,1191,973
solver6,10,3443,0,2056709,1142,1109
solver6,10,3443,1,2054909,1141,1109
solver6,10,3443,2,2053109,1140,1109
solver6,10,3443,3,2051309,1139,1109
solver6,10,3443,4,2049509,1138,1109
solver6,10,3443,5,2049508,1138,1108
solver6,10,3443,6,2049507,1138,1107
solver6,11,6429,0,2270566,1261,766
solver6,11,6429,1,2268766,1260,766
solver6,11,6429,2,2266966,1259,766
solver6,11,6429,3,2265166,1258,766
solver6,11,6429,4,2263366,1257,766
solver6,11,6429,5,2263365,1257,765
solver6,12,3002,0,1448643,804,1443
solver6,12,3002,1,1448642,804,1442
solver6,12,3002,2,1448641,804,1441
solver6,12,3002,3,1448640,804,1440
solver6,12,3002,4,1448639,804,1439
solver6,12,3002,5,1448638,804,1438
solver6,12,3002,6,1448637,804,1437
solver6,12,3002,7,1448636,804,1436
solver6,12,3002,8,1450436,805,1436
solver6,13,1536,0,2436232,1353,832
solver6,13,1536,1,2434432,1352,832
solver6,13,1536,2,2434431,1352,831
solver6,13,1536,3,2434430,1352,830
solver6,13,1536,4,2434429,1352,829
solver6,13,1536,5,2434428,1352,828
solver6,13,1536,6,2434429,1352,829
solver6,13,1536,7,2436229,1353,829
solver6,14,17658,0,1104271,613,871
solver6,14,17658,1,1102471,612,871
solver6,14,17658,2,1100671,611,871
solver6,14,17658,3,1098871,610,871
solver6,14,17658,4,1097071,609,871
solver6,14,17658,5,1095271,608,871
solver6,14,17658,6,1093471,607,871
solver6,14,17658,7,1091671,606,871
solver6,14,17658,8,1089871,605,871
solver6,14,17658,9,1088071,604,871
solver6,14,17658,10,1086271,603,871
solver6,14,17658,11,1086270,603,870
solver6,14,17658,12,1086269,603,869
solver6,15,23759,0,1311910,728,1510
solver6,15,23759,1,1311909,728,1509
solver6,15,23759,2,1311908,728,1508
solver6,15,23759,3,1313708,729,1508
solver6,16,26513,0,651886,362,286
solver6,16,26513,1,651885,362,285
solver6,16,26513,2,651884,362,284
solver6,16,26513,3,651883,362,283
solver6,16,26513,4,651882,362,282
solver6,17,2540,0,708803,393,1403
solver6,17,2540,1,707003,392,1403
solver6,17,2540,2,705203,391,1403
solver6,17,2540,3,703403,390,1403
solver6,17,2540,4,703402,390,1402
solver6,17,2540,5,703401,390,1401
solver6,18,5602,0,1035565,575,565
solver6,18,5602,1,1033765,574,565
solver6,18,5602,2,1031965,573,565
solver6,18,5602,3,1030165,572,565
solver6,18,5602,4,1028365,571,565
solver6,18,5602,5,1026565,570,565
solver6,19,27029,0,2511818,1395,818
solver6,19,27029,1,2511817,1395,817
solver6,19,27029,2,2511816,1395,816
solver6,19,27029,3,2511815,1395,815
solver6,19,27029,4,2511814,1395,814
solver6,19,27029,5,2511813,1395,813
solver6,19,27029,6,2511812,1395,812
solver6,19,27029,7,2511811,1395,811
solver6,19,27029,8,2511810,1395,810
solver6,19,27029,9,2511809,1395,809
solver6,19,27029,10,2511808,1395,808
solver6,19,27029,11,2511807,1395,807
solver6,19,27029,12,2511806,1395,806
solver6,20,22233,0,1828451,1015,1451
solver6,20,22233,1,1826651,1014,1451
solver6,20,22233,2,1824851,1013,1451
solver6,20,22233,3,1824852,1013,1452
solver6,20,22233,4,1824853,1013,1453
solver6,20,22233,5,1824854,1013,1454
solver6,20,22233,6,1824855,1013,1455
solver6,20,22233,7,1824856,1013,1456
solver6,20,22233,8,1824857,1013,1457
solver6,20,22233,9,1824858,1013,1458
solver6,21,22106,0,1777646,987,1046
solver6,21,22106,1,1775846,986,1046
solver6,21,22106,2,1774046,985,1046
solver6,21,22106,3,1774047,985,1047
solver6,22,23991,0,2176969,1209,769
solver6,22,23991,1,2176970,1209,770
solver6,22,23991,2,2176971,1209,771
solver6,22,23991,3,2176972,1209,772
solver6,22,23991,4,2176973,1209,773
solver6,22,23991,5,2176974,1209,774
solver6,22,23991,6,2176975,1209,775
solver6,22,23991,7,2176976,1209,776
solver6,22,23991,8,2176977,1209,777
solver6,22,23991,9,2176978,1209,778
solver6,22,23991,10,2178778,1210,778
solver6,23,20765,0,615997,342,397
solver6,23,20765,1,615998,342,398
solver6,23,20765,2,617798,343,398
solver6,23,20765,3,619598,344,398
solver6,23,20765,4,621398,345,398
solver6,24,27496,0,580956,322,1356
solver6,24,27496,1,579156,321,1356
solver6,24,27496,2,577356,320,1356
solver6,24,27496,3,575556,319,1356
solver6,24,27496,4,575557,319,1357
solver6,24,27496,5,575558,319,1358
solver6,25,24063,0,1196322,664,1122
solver6,25,24063,1,1194522,663,1122
solver6,25,24063,2,1192722,662,1122
solver6,25,24063,3,1190922,661,1122
solver6,25,24063,4,1189122,660,1122
solver6,25,24063,5,1187322,659,1122
solver6,25,24063,6,1185522,658,1122
solver6,25,24063,7,1183722,657,1122
solver6,25,24063,8,1181922,656,1122
solver6,25,24063,9,1181921,656,1121
solver6,25,24063,10,1181920,656,1120
solver6,26,17665,0,968756,538,356
solver6,26,17665,1,966956,537,356
solver6,26,17665,2,965156,536,356
solver6,26,17665,3,963356,535,356
solver6,26,17665,4,961556,534,356
solver6,26,17665,5,959756,533,356
solver6,26,17665,6,957956,532,356
solver6,26,17665,7,956156,531,356
solver6,26,17665,8,954356,530,356
solver6,26,17665,9,952556,529,356
solver6,26,17665,10,952555,529,355
solver6,26,17665,11,952554,529,354
solver6,26,17665,12,952553,529,353
solver6,27,9622,0,1617153,898,753
solver6,27,9622,1,1615353,897,753
solver6,27,9622,2,1613553,896,753
solver6,27,9622,3,1613552,896,752
solver6,27,9622,4,1613551,896,751
solver6,27,9622,5,1613550,896,750
solver6,27,9622,6,1613549,896,749
solver6,27,9622,7,1613548,896,748
solver6,28,22970,0,1010264,561,464
solver6,28,22970,1,1008464,560,464
solver6,28,22970,2,1006664,559,464
solver6,28,22970,3,1004864,558,464
solver6,28,22970,4,1003064,557,464
solver6,28,22970,5,1001264,556,464
solver6,28,22970,6,999464,555,464
solver6,28,22970,7,997664,554,464
solver6,28,22970,8,995864,553,464
solver6,28,22970,9,994064,552,464
solver6,28,22970,10,994065,552,465
solver6,28,22970,11,995865,553,465
solver6,29,15708,0,1667471,926,671
solver6,29,15708,1,1665671,925,671
solver6,29,15708,2,1665670,925,670
solver6,29,15708,3,1665669,925,669
solver6,29,15708,4,1665668,925,668
solver6,29,15708,5,1665667,925,667
solver6,29,15708,6,1665666,925,666
solver6,30,3090,0,429762,238,1362
solver6,30,3090,1,431562,239,1362
solver6,30,3090,2,433362,240,1362
solver6,30,3090,3,435162,241,1362
solver6,31,20231,0,603914,335,914
solver6,31,20231,1,603913,335,913
solver6,31,20231,2,605713,336,913
solver6,31,20231,3,607513,337,913
solver6,31,20231,4,609313,338,913
solver6,31,20231,5,611113,339,913
solver6,32,15182,0,2761734,1534,534
solver6,32,15182,1,2759934,1533,534
solver6,32,15182,2,2759935,1533,535
solver6,33,26880,0,973196,540,1196
solver6,33,26880,1,973197,540,1197
solver6,33,26880,2,973198,540,1198
solver6,33,26880,3,973199,540,1199
solver6,33,26880,4,974999,541,1199
solver6,33,26880,5,976799,542,1199
solver6,33,26880,6,978599,543,1199
solver6,33,26880,7,980399,544,1199
solver6,33,26880,8,982199,545,1199
solver6,33,26880,9,983999,546,1199
solver6,34,4025,0,1214441,674,1241
solver6,34,4025,1,1212641,673,1241
solver6,34,4025,2,1210841,672,1241
solver6,34,4025,3,1209041,671,1241
solver6,34,4025,4,1207241,670,1241
solver6,34,4025,5,1207240,670,1240
solver6,34,4025,6,1207239,670,1239
solver6,35,7721,0,1499003,832,1403
solver6,35,7721,1,1499002,832,1402
solver6,35,7721,2,1500802,833,1402
solver6,35,7721,3,1502602,834,1402
solver6,35,7721,4,1504402,835,1402
solver6,35,7721,5,1506202,836,1402
solver6,35,7721,6,1508002,837,1402
solver6,35,7721,7,1509802,838,1402
solver6,36,7288,0,497784,276,984
solver6,36,7288,1,497785,276,985
solver6,36,7288,2,497786,276,986
solver6,36,7288,3,497787,276,987
solver6,36,7288,4,497788,276,988
solver6,36,7288,5,497789,276,989
solver6,36,7288,6,497790,276,990
solver6,36,7288,7,497791,276,991
solver6,36,7288,8,499591,277,991
solver6,37,24488,0,349797,194,597
solver6,37,24488,1,347997,193,597
solver6,37,24488,2,347996,193,596
solver6,38,24817,0,3175867,1764,667
solver6,38,24817,1,3175866,1764,666
solver6,38,24817,2,3175865,1764,665
solver6,38,24817,3,3177665,1765,665
solver6,38,24817,4,3179465,1766,665
solver6,38,24817,5,3181265,1767,665
solver6,38,24817,6,3183065,1768,665
solver6,38,24817,7,3184865,1769,665
solver6,38,24817,8,3186665,1770,665
solver6,38,24817,9,3188465,1771,665
solver6,39,4610,0,3125290,1736,490
solver6,39,4610,1,3123490,1735,490
solver6,39,4610,2,3121690,1734,490
solver6,39,4610,3,3121691,1734,491
solver6,39,4610,4,3121692,1734,492
solver6,40,17959,0,3017485,1676,685
solver6,40,17959,1,3015685,1675,685
solver6,40,17959,2,3013885,1674,685
solver6,40,17959,3,3012085,1673,685
solver6,40,17959,4,3010285,1672,685
solver6,40,17959,5,3010284,1672,684
solver6,40,17959,6,3010283,1672,683
solver6,41,8491,0,2008132,1115,1132
solver6,41,8491,1,2006332,1114,1132
solver6,41,8491,2,2004532,1113,1132
solver6,41,8491,3,2002732,1112,1132
solver6,41,8491,4,2000932,1111,1132
solver6,41,8491,5,1999132,1110,1132
solver6,41,8491,6,1997332,1109,1132
solver6,41,8491,7,1997333,1109,1133
solver6,41,8491,8,1997334,1109,1134
solver6,41,8491,9,1997335,1109,1135
solver6,41,8491,10,1997336,1109,1136
solver6,42,4661,0,2229901,1238,1501
solver6,42,4661,1,2229900,1238,1500
solver6,42,4661,2,2229899,1238,1499
solver6,42,4661,3,2229898,1238,1498
solver6,42,4661,4,2231698,1239,1498
solver6,43,4212,0,2776495,1542,895
solver6,43,4212,1,2776496,1542,896
solver6,43,4212,2,2776497,1542,897
solver6,43,4212,3,2776498,1542,898
solver6,43,4212,4,2778298,1543,898
solver6,43,4212,5,2780098,1544,898
solver6,44,21983,0,834008,463,608
solver6,44,21983,1,832208,462,608
solver6,44,21983,2,830408,461,608
solver6,44,21983,3,830409,461,609
solver6,45,22024,0,1175212,652,1612
solver6,45,22024,1,1175213,652,1613
solver6,45,22024,2,1175214,652,1614
solver6,45,22024,3,1175215,652,1615
solver6,45,22024,4,1175216,652,1616
solver6,45,22024,5,1177016,653,1616
solver6,45,22024,6,1178816,654,1616
solver6,46,21378,0,1940262,1077,1662
solver6,46,21378,1,1938462,1076,1662
solver6,46,21378,2,1936662,1075,1662
solver6,46,21378,3,1934862,1074,1662
solver6,46,21378,4,1933062,1073,1662
solver6,46,21378,5,1931262,1072,1662
solver6,46,21378,6,1931263,1072,1663
solver6,47,28509,0,2946258,1636,1458
solver6,47,28509,1,2944458,1635,1458
solver6,47,28509,2,2942658,1634,1458
solver6,47,28509,3,2942657,1634,1457
solver6,47,28509,4,2942656,1634,1456
solver6,47,28509,5,2942655,1634,1455
solver6,47,28509,6,2942654,1634,1454
solver6,47,28509,7,2942653,1634,1453
solver6,47,28509,8,2942652,1634,1452
solver6,48,12946,0,524934,291,1134
solver6,48,12946,1,524935,291,1135
solver6,48,12946,2,524936,291,1136
solver6,48,12946,3,524937,291,1137
solver6,48,12946,4,524938,291,1138
solver6,48,12946,5,526738,292,1138
solver6,48,12946,6,528538,293,1138
solver6,48,12946,7,530338,294,1138
solver6,48,12946,8,532138,295,1138
solver6,49,2609,0,2578625,1432,1025
solver6,49,2609,1,2578626,1432,1026
solver6,49,2609,2,2580426,1433,1026
