solver,agent_id,task_id,step,loc,row,col
solver1,20,20486,0,1828451,1015,1451
solver1,20,20486,1,1830251,1016,1451
solver1,20,20486,2,1832051,1017,1451
solver1,20,20486,3,1833851,1018,1451
solver1,20,20486,4,1835651,1019,1451
solver1,20,20486,5,1837451,1020,1451
solver1,20,20486,6,1837452,1020,1452
solver1,20,20486,7,1837453,1020,1453
solver1,20,20486,8,1837454,1020,1454
solver1,21,22106,0,1777646,987,1046
solver1,21,22106,1,1777647,987,1047
solver1,21,22106,2,1775847,986,1047
solver1,21,22106,3,1774047,985,1047
solver1,22,22663,0,2176969,1209,769
solver1,22,22663,1,2175169,1208,769
solver1,22,22663,2,2173369,1207,769
solver1,22,22663,3,2171569,1206,769
solver1,22,22663,4,2169769,1205,769
solver1,22,22663,5,2167969,1204,769
solver1,22,22663,6,2166169,1203,769
solver1,22,22663,7,2164369,1202,769
solver1,23,20765,0,615997,342,397
solver1,23,20765,1,617797,343,397
solver1,23,20765,2,619597,344,397
solver1,23,20765,3,619598,344,398
solver1,23,20765,4,621398,345,398
solver1,24,27496,0,580956,322,1356
solver1,24,27496,1,580957,322,1357
solver1,24,27496,2,580958,322,1358
solver1,24,27496,3,579158,321,1358
solver1,24,27496,4,577358,320,1358
solver1,24,27496,5,575558,319,1358
solver1,25,9942,0,1196322,664,1122
solver1,25,9942,1,1196323,664,1123
solver1,25,9942,2,1194523,663,1123
solver1,25,9942,3,1192723,662,1123
solver1,25,9942,4,1190923,661,1123
solver1,25,9942,5,1189123,660,1123
solver1,25,9942,6,1187323,659,1123
solver1,25,9942,7,1185523,658,1123
solver1,25,9942,8,1183723,657,1123
solver1,26,17665,0,968756,538,356
solver1,26,17665,1,966956,537,356
solver1,26,17665,2,966955,537,355
solver1,26,17665,3,966954,537,354
solver1,26,17665,4,966953,537,353
solver1,26,17665,5,965153,536,353
solver1,26,17665,6,963353,535,353
solver1,26,17665,7,961553,534,353
solver1,26,17665,8,959753,533,353
solver1,26,17665,9,957953,532,353
solver1,26,17665,10,956153,531,353
solver1,26,17665,11,954353,530,353
solver1,26,17665,12,952553,529,353
solver1,27,4986,0,1617153,898,753
solver1,27,4986,1,1617152,898,752
solver1,27,4986,2,1617151,898,751
solver1,27,4986,3,1615351,897,751
solver1,28,14090,0,1010264,561,464
solver1,28,14090,1,1010263,561,463
solver1,28,14090,2,1010262,561,462
solver1,28,14090,3,1012062,562,462
solver1,28,14090,4,1013862,563,462
solver1,28,14090,5,1015662,564,462
solver1,28,14090,6,1017462,565,462
solver1,28,14090,7,1019262,566,462
solver1,29,28017,0,1667471,926,671
solver1,29,28017,1,1667472,926,672
solver1,29,28017,2,1665672,925,672
solver1,29,28017,3,1663872,924,672
solver1,29,28017,4,1662072,923,672
solver1,29,28017,5,1660272,922,672
solver1,30,3090,0,429762,238,1362
solver1,30,3090,1,431562,239,1362
solver1,30,3090,2,433362,240,1362
solver1,30,3090,3,435162,241,1362
solver1,31,20231,0,603914,335,914
solver1,31,20231,1,603913,335,913
solver1,31,20231,2,605713,336,913
solver1,31,20231,3,607513,337,913
solver1,31,20231,4,609313,338,913
solver1,31,20231,5,611113,339,913
solver1,32,15182,0,2761734,1534,534
solver1,32,15182,1,2761735,1534,535
solver1,32,15182,2,2759935,1533,535
solver1,33,9739,0,973196,540,1196
solver1,33,9739,1,973197,540,1197
solver1,33,9739,2,974997,541,1197
solver1,33,9739,3,976797,542,1197
solver1,33,9739,4,978597,543,1197
solver1,33,9739,5,980397,544,1197
solver1,33,9739,6,980398,544,1198
solver1,34,28094,0,1214441,674,1241
solver1,34,28094,1,1216241,675,1241
solver1,34,28094,2,1218041,676,1241
solver1,34,28094,3,1218042,676,1242
solver1,34,28094,4,1218043,676,1243
solver1,34,28094,5,1218044,676,1244
solver1,35,14246,0,1499003,832,1403
solver1,35,14246,1,1500803,833,1403
solver1,35,14246,2,1502603,834,1403
solver1,35,14246,3,1504403,835,1403
solver1,35,14246,4,1506203,836,1403
solver1,36,27411,0,497784,276,984
solver1,36,27411,1,497783,276,983
solver1,36,27411,2,497782,276,982
solver1,36,27411,3,495982,275,982
solver1,36,27411,4,495981,275,981
solver1,36,27411,5,495980,275,980
solver1,36,27411,6,495979,275,979
solver1,37,24488,0,349797,194,597
solver1,37,24488,1,349796,194,596
solver1,37,24488,2,347996,193,596
solver1,38,4412,0,3175867,1764,667
solver1,38,4412,1,3175868,1764,668
solver1,38,4412,2,3174068,1763,668
solver1,38,4412,3,3172268,1762,668
solver1,38,4412,4,3170468,1761,668
solver1,38,4412,5,3168668,1760,668
solver1,38,4412,6,3166868,1759,668
solver1,38,4412,7,3165068,1758,668
solver1,39,4610,0,3125290,1736,490
solver1,39,4610,1,3125291,1736,491
solver1,39,4610,2,3125292,1736,492
solver1,39,4610,3,3123492,1735,492
solver1,39,4610,4,3121692,1734,492
solver1,40,17959,0,3017485,1676,685
solver1,40,17959,1,3017484,1676,684
solver1,40,17959,2,3015684,1675,684
solver1,40,17959,3,3015683,1675,683
solver1,40,17959,4,3013883,1674,683
solver1,40,17959,5,3012083,1673,683
solver1,40,17959,6,3010283,1672,683
solver1,41,20135,0,2008132,1115,1132
solver1,41,20135,1,2008131,1115,1131
solver1,41,20135,2,2008130,1115,1130
solver1,41,20135,3,2008129,1115,1129
solver1,41,20135,4,2009929,1116,1129
solver1,41,20135,5,2009928,1116,1128
solver1,41,20135,6,2009927,1116,1127
solver1,41,20135,7,2009926,1116,1126
solver1,41,20135,8,2009925,1116,1125
solver1,41,20135,9,2011725,1117,1125
solver1,41,20135,10,2013525,1118,1125
solver1,42,4661,0,2229901,1238,1501
solver1,42,4661,1,2229900,1238,1500
solver1,42,4661,2,2229899,1238,1499
solver1,42,4661,3,2229898,1238,1498
solver1,42,4661,4,2231698,1239,1498
solver1,43,4212,0,2776495,1542,895
solver1,43,4212,1,2778295,1543,895
solver1,43,4212,2,2780095,1544,895
solver1,43,4212,3,2780096,1544,896
solver1,43,4212,4,2780097,1544,897
solver1,43,4212,5,2780098,1544,898
solver1,44,21983,0,834008,463,608
solver1,44,21983,1,834009,463,609
solver1,44,21983,2,832209,462,609
solver1,44,21983,3,830409,461,609
solver1,45,20189,0,1175212,652,1612
solver1,45,20189,1,1175213,652,1613
solver1,45,20189,2,1175214,652,1614
solver1,45,20189,3,1175215,652,1615
solver1,45,20189,4,1175216,652,1616
solver1,46,16087,0,1940262,1077,1662
solver1,46,16087,1,1942062,1078,1662
solver1,46,16087,2,1943862,1079,1662
solver1,46,16087,3,1945662,1080,1662
solver1,46,16087,4,1945663,1080,1663
solver1,46,16087,5,1945664,1080,1664
solver1,47,19840,0,2946258,1636,1458
solver1,47,19840,1,2946257,1636,1457
solver1,47,19840,2,2946256,1636,1456
solver1,47,19840,3,2946255,1636,1455
solver1,47,19840,4,2944455,1635,1455
solver1,47,19840,5,2942655,1634,1455
solver1,47,19840,6,2940855,1633,1455
solver1,48,19111,0,524934,291,1134
solver1,48,19111,1,524933,291,1133
solver1,48,19111,2,524932,291,1132
solver1,48,19111,3,524931,291,1131
solver1,48,19111,4,524930,291,1130
solver1,48,19111,5,524929,291,1129
solver1,48,19111,6,524928,291,1128
solver1,48,19111,7,524927,291,1127
solver1,48,19111,8,523127,290,1127
solver1,48,19111,9,521327,289,1127
solver1,48,19111,10,519527,288,1127
solver1,48,19111,11,517727,287,1127
solver1,49,6718,0,2578625,1432,1025
solver1,49,6718,1,2576825,1431,1025
solver1,49,6718,2,2575025,1430,1025
solver1,49,6718,3,2573225,1429,1025
solver1,49,6718,4,2571425,1428,1025
solver1,50,27676,0,1449284,805,284
solver1,50,27676,1,1449285,805,285
solver1,50,27676,2,1449286,805,286
solver1,50,27676,3,1449287,805,287
solver1,51,20568,0,2988384,1660,384
solver1,51,20568,1,2990184,1661,384
solver1,51,20568,2,2991984,1662,384
solver1,51,20568,3,2991985,1662,385
solver1,51,20568,4,2991986,1662,386
solver1,51,20568,5,2991987,1662,387
solver1,51,20568,6,2991988,1662,388
solver1,51,20568,7,2991989,1662,389
solver1,52,17207,0,1741056,967,456
solver1,52,17207,1,1739256,966,456
solver1,52,17207,2,1739255,966,455
solver1,52,17207,3,1737455,965,455
solver1,52,17207,4,1735655,964,455
solver1,52,17207,5,1733855,963,455
solver1,53,2611,0,3234396,1796,1596
solver1,53,2611,1,3234397,1796,1597
solver1,53,2611,2,3236197,1797,1597
solver1,53,2611,3,3237997,1798,1597
solver1,53,2611,4,3239797,1799,1597
solver1,53,2611,5,3241597,1800,1597
solver1,54,17189,0,999723,555,723
solver1,54,17189,1,1001523,556,723
solver1,54,17189,2,1003323,557,723
solver1,54,17189,3,1003324,557,724
solver1,54,17189,4,1003325,557,725
solver1,54,17189,5,1003326,557,726
solver1,54,17189,6,1003327,557,727
solver1,55,27528,0,1819579,1010,1579
solver1,55,27528,1,1819580,1010,1580
solver1,55,27528,2,1819581,1010,1581
solver1,55,27528,3,1817781,1009,1581
solver1,55,27528,4,1815981,1008,1581
solver1,55,27528,5,1814181,1007,1581
solver1,56,20847,0,1616186,897,1586
solver1,56,20847,1,1616187,897,1587
solver1,56,20847,2,1616188,897,1588
solver1,56,20847,3,1616189,897,1589
solver1,56,20847,4,1616190,897,1590
solver1,56,20847,5,1614390,896,1590
solver1,56,20847,6,1612590,895,1590
solver1,56,20847,7,1610790,894,1590
solver1,56,20847,8,1608990,893,1590
solver1,56,20847,9,1607190,892,1590
solver1,56,20847,10,1605390,891,1590
solver1,57,20650,0,1075547,597,947
solver1,57,20650,1,1075546,597,946
solver1,57,20650,2,1075545,597,945
solver1,57,20650,3,1073745,596,945
solver1,57,20650,4,1071945,595,945
solver1,57,20650,5,1070145,594,945
solver1,58,27394,0,1594689,885,1689
solver1,58,27394,1,1594688,885,1688
solver1,58,27394,2,1594687,885,1687
solver1,58,27394,3,1592887,884,1687
solver1,58,27394,4,1591087,883,1687
solver1,58,27394,5,1589287,882,1687
solver1,58,27394,6,1587487,881,1687
solver1,59,13221,0,1682105,934,905
solver1,59,13221,1,1680305,933,905
solver1,60,4733,0,2183223,1212,1623
solver1,60,4733,1,2181423,1211,1623
solver1,60,4733,2,2179623,1210,1623
solver1,60,4733,3,2177823,1209,1623
solver1,60,4733,4,2176023,1208,1623
solver1,61,14835,0,2735825,1519,1625
solver1,61,14835,1,2735826,1519,1626
solver1,61,14835,2,2735827,1519,1627
solver1,61,14835,3,2735828,1519,1628
solver1,61,14835,4,2735829,1519,1629
solver1,61,14835,5,2735830,1519,1630
solver1,61,14835,6,2734030,1518,1630
solver1,62,23457,0,1842231,1023,831
solver1,62,23457,1,1842230,1023,830
solver1,62,23457,2,1842229,1023,829
solver1,62,23457,3,1842228,1023,828
solver1,62,23457,4,1842227,1023,827
solver1,62,23457,5,1842226,1023,826
solver1,62,23457,6,1844026,1024,826
solver1,63,28040,0,1833133,1018,733
solver1,63,28040,1,1833132,1018,732
solver1,63,28040,2,1833131,1018,731
solver1,63,28040,3,1833130,1018,730
solver1,63,28040,4,1833129,1018,729
solver1,63,28040,5,1833128,1018,728
solver1,63,28040,6,1833127,1018,727
solver1,63,28040,7,1833126,1018,726
solver1,63,28040,8,1833125,1018,725
solver1,64,26662,0,1434118,796,1318
solver1,64,26662,1,1435918,797,1318
solver1,64,26662,2,1435919,797,1319
solver1,64,26662,3,1435920,797,1320
solver1,64,26662,4,1435921,797,1321
solver1,65,15514,0,270751,150,751
solver1,65,15514,1,272551,151,751
solver1,65,15514,2,274351,152,751
solver1,66,5131,0,1720367,955,1367
solver1,66,5131,1,1722167,956,1367
solver1,66,5131,2,1722168,956,1368
solver1,66,5131,3,1722169,956,1369
solver1,67,25003,0,1181783,656,983
solver1,67,25003,1,1183583,657,983
solver1,67,25003,2,1185383,658,983
solver1,67,25003,3,1187183,659,983
solver1,67,25003,4,1188983,660,983
solver1,67,25003,5,1190783,661,983
solver1,67,25003,6,1192583,662,983
solver1,67,25003,7,1194383,663,983
solver1,68,29734,0,1144279,635,1279
solver1,68,29734,1,1146079,636,1279
solver1,68,29734,2,1146080,636,1280
solver1,68,29734,3,1146081,636,1281
solver1,68,29734,4,1146082,636,1282
solver1,68,29734,5,1146083,636,1283
solver1,68,29734,6,1146084,636,1284
solver1,68,29734,7,1146085,636,1285
solver1,69,27220,0,1845353,1025,353
solver1,69,27220,1,1845352,1025,352
solver1,69,27220,2,1845351,1025,351
solver1,69,27220,3,1845350,1025,350
solver1,70,10626,0,437818,243,418
solver1,70,10626,1,439618,244,418
solver1,70,10626,2,441418,245,418
solver1,70,10626,3,443218,246,418
solver1,70,10626,4,443219,246,419
solver1,70,10626,5,445019,247,419
solver1,70,10626,6,446819,248,419
solver1,70,10626,7,448619,249,419
solver1,70,10626,8,450419,250,419
solver1,70,10626,9,452219,251,419
solver1,70,10626,10,454019,252,419
solver1,70,10626,11,455819,253,419
solver1,71,10638,0,734620,408,220
solver1,71,10638,1,732820,407,220
solver1,71,10638,2,732819,407,219
solver1,71,10638,3,732818,407,218
solver1,71,10638,4,732817,407,217
solver1,71,10638,5,732816,407,216
solver1,72,6916,0,516922,287,322
solver1,72,6916,1,518722,288,322
solver1,72,6916,2,520522,289,322
solver1,72,6916,3,522322,290,322
solver1,72,6916,4,524122,291,322
solver1,72,6916,5,524123,291,323
solver1,72,6916,6,524124,291,324
solver1,73,6818,0,1043603,579,1403
solver1,73,6818,1,1043602,579,1402
solver1,73,6818,2,1043601,579,1401
solver1,73,6818,3,1043600,579,1400
solver1,73,6818,4,1045400,580,1400
solver1,73,6818,5,1045399,580,1399
solver1,73,6818,6,1045398,580,1398
solver1,73,6818,7,1045397,580,1397
solver1,73,6818,8,1047197,581,1397
solver1,74,4994,0,1613782,896,982
solver1,74,4994,1,1615582,897,982
solver1,74,4994,2,1617382,898,982
solver1,74,4994,3,1619182,899,982
solver1,74,4994,4,1619183,899,983
solver1,74,4994,5,1620983,900,983
solver1,74,4994,6,1622783,901,983
solver1,74,4994,7,1624583,902,983
solver1,74,4994,8,1626383,903,983
solver1,75,13841,0,3108132,1726,1332
solver1,75,13841,1,3108131,1726,1331
solver1,75,13841,2,3108130,1726,1330
solver1,75,13841,3,3108129,1726,1329
solver1,75,13841,4,3108128,1726,1328
solver1,75,13841,5,3108127,1726,1327
solver1,75,13841,6,3108126,1726,1326
solver1,75,13841,7,3108125,1726,1325
solver1,75,13841,8,3108124,1726,1324
solver1,75,13841,9,3106324,1725,1324
solver1,75,13841,10,3104524,1724,1324
solver1,75,13841,11,3102724,1723,1324
solver1,75,13841,12,3100924,1722,1324
solver1,76,15855,0,3172425,1762,825
solver1,76,15855,1,3172426,1762,826
solver1,76,15855,2,3172427,1762,827
solver1,76,15855,3,3172428,1762,828
solver1,76,15855,4,3172429,1762,829
solver1,76,15855,5,3172430,1762,830
solver1,77,23856,0,1619441,899,1241
solver1,77,23856,1,1619440,899,1240
solver1,77,23856,2,1619439,899,1239
solver1,77,23856,3,1621239,900,1239
solver1,77,23856,4,1621238,900,1238
solver1,77,23856,5,1623038,901,1238
solver1,77,23856,6,1624838,902,1238
solver1,77,23856,7,1626638,903,1238
solver1,77,23856,8,1628438,904,1238
solver1,78,5545,0,3020244,1677,1644
solver1,78,5545,1,3018444,1676,1644
solver1,78,5545,2,3016644,1675,1644
solver1,79,25610,0,427683,237,1083
solver1,80,16882,0,1819655,1010,1655
solver1,80,16882,1,1819654,1010,1654
solver1,80,16882,2,1819653,1010,1653
solver1,80,16882,3,1819652,1010,1652
solver1,80,16882,4,1819651,1010,1651
solver1,80,16882,5,1819650,1010,1650
solver1,80,16882,6,1819649,1010,1649
solver1,80,16882,7,1819648,1010,1648
solver1,80,16882,8,1819647,1010,1647
solver1,80,16882,9,1821447,1011,1647
solver1,81,4263,0,2712353,1506,1553
solver1,81,4263,1,2714153,1507,1553
solver1,81,4263,2,2714154,1507,1554
solver1,82,10076,0,2597772,1443,372
solver1,82,10076,1,2595972,1442,372
solver1,82,10076,2,2595971,1442,371
solver1,82,10076,3,2595970,1442,370
solver1,82,10076,4,2595969,1442,369
solver1,82,10076,5,2595968,1442,368
solver1,82,10076,6,2595967,1442,367
solver1,82,10076,7,2595966,1442,366
solver1,82,10076,8,2594166,1441,366
solver1,82,10076,9,2594165,1441,365
solver1,82,10076,10,2592365,1440,365
solver1,82,10076,11,2592364,1440,364
solver1,82,10076,12,2590564,1439,364
solver1,82,10076,13,2588764,1438,364
solver1,82,10076,14,2586964,1437,364
solver1,83,18111,0,1980413,1100,413
solver1,83,18111,1,1980414,1100,414
solver1,83,18111,2,1980415,1100,415
solver1,83,18111,3,1980416,1100,416
solver1,83,18111,4,1980417,1100,417
solver1,83,18111,5,1980418,1100,418
solver1,83,18111,6,1978618,1099,418
solver1,83,18111,7,1976818,1098,418
solver1,84,15335,0,1878554,1043,1154
solver1,84,15335,1,1878553,1043,1153
solver1,84,15335,2,1880353,1044,1153
solver1,84,15335,3,1882153,1045,1153
solver1,85,15865,0,881407,489,1207
solver1,85,15865,1,881408,489,1208
solver1,86,2631,0,2101613,1167,1013
solver1,86,2631,1,2101612,1167,1012
solver1,86,2631,2,2099812,1166,1012
solver1,87,28279,0,2120865,1178,465
solver1,87,28279,1,2120864,1178,464
solver1,87,28279,2,2120863,1178,463
solver1,87,28279,3,2120862,1178,462
solver1,87,28279,4,2122662,1179,462
solver1,87,28279,5,2122661,1179,461
solver1,87,28279,6,2122660,1179,460
solver1,87,28279,7,2122659,1179,459
solver1,87,28279,8,2122658,1179,458
solver1,87,28279,9,2122657,1179,457
solver1,87,28279,10,2124457,1180,457
solver1,87,28279,11,2126257,1181,457
solver1,87,28279,12,2128057,1182,457
solver1,88,27097,0,659978,366,1178
solver1,88,27097,1,661778,367,1178
solver1,88,27097,2,663578,368,1178
solver1,88,27097,3,663579,368,1179
solver1,88,27097,4,665379,369,1179
solver1,88,27097,5,667179,370,1179
solver1,88,27097,6,668979,371,1179
solver1,88,27097,7,670779,372,1179
solver1,88,27097,8,672579,373,1179
solver1,88,27097,9,674379,374,1179
solver1,88,27097,10,674380,374,1180
solver1,88,27097,11,674381,374,1181
solver1,88,27097,12,674382,374,1182
solver1,88,27097,13,674383,374,1183
solver1,88,27097,14,674384,374,1184
solver1,88,27097,15,674385,374,1185
solver1,89,2807,0,731776,406,976
solver1,89,2807,1,731775,406,975
solver1,89,2807,2,731774,406,974
solver1,89,2807,3,731773,406,973
solver1,89,2807,4,729973,405,973
solver1,89,2807,5,729972,405,972
solver1,89,2807,6,728172,404,972
solver1,90,9675,0,1374842,763,1442
solver1,90,9675,1,1374841,763,1441
solver1,90,9675,2,1374840,763,1440
solver1,90,9675,3,1374839,763,1439
solver1,90,9675,4,1376639,764,1439
solver1,90,9675,5,1378439,765,1439
solver1,90,9675,6,1380239,766,1439
solver1,91,20136,0,2576693,1431,893
solver1,91,20136,1,2576692,1431,892
solver1,91,20136,2,2576691,1431,891
solver1,91,20136,3,2574891,1430,891
solver1,92,16170,0,1324206,735,1206
solver1,92,16170,1,1326006,736,1206
solver1,92,16170,2,1327806,737,1206
solver1,92,16170,3,1329606,738,1206
solver1,92,16170,4,1331406,739,1206
solver1,92,16170,5,1331407,739,1207
solver1,93,22768,0,908140,504,940
solver1,93,22768,1,908141,504,941
solver1,93,22768,2,906341,503,941
solver1,93,22768,3,904541,502,941
solver1,94,21049,0,555306,308,906
solver1,94,21049,1,557106,309,906
solver1,94,21049,2,557107,309,907
solver1,94,21049,3,557108,309,908
solver1,94,21049,4,557109,309,909
solver1,95,23553,0,3052638,1695,1638
solver1,95,23553,1,3054438,1696,1638
solver1,95,23553,2,3056238,1697,1638
solver1,96,5185,0,413440,229,1240
solver1,96,5185,1,415240,230,1240
solver1,96,5185,2,417040,231,1240
solver1,96,5185,3,418840,232,1240
solver1,96,5185,4,420640,233,1240
solver1,96,5185,5,422440,234,1240
solver1,96,5185,6,422441,234,1241
solver1,97,29583,0,2262270,1256,1470
solver1,97,29583,1,2262269,1256,1469
solver1,97,29583,2,2264069,1257,1469
solver1,98,14104,0,2424781,1347,181
solver1,98,14104,1,2426581,1348,181
solver1,98,14104,2,2428381,1349,181
solver1,98,14104,3,2430181,1350,181
solver1,98,14104,4,2431981,1351,181
solver1,98,14104,5,2431982,1351,182
solver1,98,14104,6,2431983,1351,183
solver1,99,7684,0,600777,333,1377
solver1,99,7684,1,598977,332,1377
solver1,100,28405,0,560930,311,1130
solver1,100,28405,1,560929,311,1129
solver1,100,28405,2,560928,311,1128
solver1,100,28405,3,560927,311,1127
solver1,100,28405,4,560926,311,1126
solver1,100,28405,5,560925,311,1125
solver1,100,28405,6,560924,311,1124
solver1,100,28405,7,560923,311,1123
solver1,100,28405,8,560922,311,1122
solver1,101,17618,0,2405449,1336,649
solver1,101,17618,1,2403649,1335,649
solver1,101,17618,2,2401849,1334,649
solver1,101,17618,3,2400049,1333,649
solver1,101,17618,4,2398249,1332,649
solver1,102,13758,0,1557578,865,578
solver1,102,13758,1,1557577,865,577
solver1,102,13758,2,1555777,864,577
solver1,102,13758,3,1553977,863,577
solver1,102,13758,4,1553976,863,576
solver1,102,13758,5,1553975,863,575
solver1,102,13758,6,1553974,863,574
solver1,102,13758,7,1553973,863,573
solver1,102,13758,8,1552173,862,573
solver1,103,27361,0,2522083,1401,283
solver1,103,27361,1,2522082,1401,282
solver1,103,27361,2,2520282,1400,282
solver1,103,27361,3,2520281,1400,281
solver1,103,27361,4,2518481,1399,281
solver1,103,27361,5,2516681,1398,281
solver1,104,22232,0,535441,297,841
solver1,104,22232,1,537241,298,841
solver1,104,22232,2,539041,299,841
solver1,104,22232,3,540841,300,841
solver1,104,22232,4,540842,300,842
solver1,104,22232,5,540843,300,843
solver1,104,22232,6,540844,300,844
solver1,104,22232,7,540845,300,845
solver1,104,22232,8,540846,300,846
solver1,104,22232,9,540847,300,847
solver1,104,22232,10,540848,300,848
solver1,104,22232,11,540849,300,849
solver1,104,22232,12,540850,300,850
solver1,105,534,0,3184707,1769,507
solver1,105,534,1,3184706,1769,506
solver1,105,534,2,3186506,1770,506
solver1,105,534,3,3188306,1771,506
solver1,106,28385,0,1920388,1066,1588
solver1,106,28385,1,1920387,1066,1587
solver1,106,28385,2,1920386,1066,1586
solver1,106,28385,3,1920385,1066,1585
solver1,106,28385,4,1920384,1066,1584
solver1,106,28385,5,1920383,1066,1583
solver1,106,28385,6,1920382,1066,1582
solver1,106,28385,7,1918582,1065,1582
solver1,106,28385,8,1916782,1064,1582
solver1,106,28385,9,1914982,1063,1582
solver1,107,4951,0,3075174,1708,774
solver1,107,4951,1,3075173,1708,773
solver1,107,4951,2,3075172,1708,772
solver1,107,4951,3,3075171,1708,771
solver1,107,4951,4,3075170,1708,770
solver1,107,4951,5,3075169,1708,769
solver1,107,4951,6,3075168,1708,768
solver1,107,4951,7,3075167,1708,767
solver1,107,4951,8,3075166,1708,766
solver1,107,4951,9,3075165,1708,765
solver1,108,27204,0,2275559,1264,359
solver1,108,27204,1,2275558,1264,358
