solver,agent_id,task_id,step,loc,row,col
solver1,3,339,34,725807,403,407
solver1,3,339,35,725808,403,408
solver1,3,339,36,725809,403,409
solver1,3,339,37,725810,403,410
solver1,3,339,38,725811,403,411
solver1,3,339,39,725812,403,412
solver1,3,339,40,725813,403,413
solver1,3,339,41,725814,403,414
solver1,3,339,42,725815,403,415
solver1,3,339,43,725816,403,416
solver1,3,339,44,725817,403,417
solver1,3,339,45,725818,403,418
solver1,3,339,46,725819,403,419
solver1,3,339,47,725820,403,420
solver1,3,339,48,725821,403,421
solver1,3,339,49,725822,403,422
solver1,3,339,50,725823,403,423
solver1,3,339,51,725824,403,424
solver1,3,339,52,725825,403,425
solver1,3,339,53,725826,403,426
solver1,3,339,54,727626,404,426
solver1,3,339,55,727627,404,427
solver1,3,339,56,729427,405,427
solver1,3,339,57,729428,405,428
solver1,3,339,58,729429,405,429
solver1,3,339,59,729430,405,430
solver1,3,339,60,729431,405,431
solver1,3,339,61,729432,405,432
solver1,3,339,62,729433,405,433
solver1,3,339,63,729434,405,434
solver1,3,339,64,729435,405,435
solver1,3,339,65,729436,405,436
solver1,3,339,66,729437,405,437
solver1,3,339,67,729438,405,438
solver1,3,339,68,731238,406,438
solver1,3,339,69,731239,406,439
solver1,3,339,70,733039,407,439
solver1,3,339,71,734839,408,439
solver1,3,339,72,736639,409,439
solver1,3,339,73,738439,410,439
solver1,3,339,74,740239,411,439
solver1,3,339,75,740240,411,440
solver1,3,339,76,740241,411,441
solver1,3,339,77,742041,412,441
solver1,3,339,78,743841,413,441
solver1,3,339,79,743842,413,442
solver1,3,339,80,743843,413,443
solver1,3,339,81,743844,413,444
solver1,3,339,82,743845,413,445
solver1,3,339,83,743846,413,446
solver1,3,339,84,743847,413,447
solver1,3,339,85,743848,413,448
solver1,3,339,86,745648,414,448
solver1,3,339,87,747448,415,448
solver1,3,339,88,747449,415,449
solver1,3,339,89,749249,416,449
solver1,3,339,90,751049,417,449
solver1,3,339,91,752849,418,449
solver1,3,339,92,754649,419,449
solver1,3,339,93,756449,420,449
solver1,3,339,94,758249,421,449
solver1,3,339,95,760049,422,449
solver1,3,339,96,761849,423,449
solver1,3,339,97,763649,424,449
solver1,3,339,98,765449,425,449
solver1,3,339,99,767249,426,449
solver1,3,339,100,769049,427,449
solver1,3,339,101,769050,427,450
solver1,3,339,102,770850,428,450
solver1,3,339,103,772650,429,450
solver1,3,339,104,774450,430,450
solver1,3,339,105,776250,431,450
solver1,3,339,106,778050,432,450
solver1,3,339,107,779850,433,450
solver1,3,339,108,781650,434,450
solver1,3,339,109,781651,434,451
solver1,3,339,110,781652,434,452
solver1,3,339,111,783452,435,452
solver1,3,339,112,783453,435,453
solver1,3,339,113,785253,436,453
solver1,3,339,114,787053,437,453
solver1,3,339,115,788853,438,453
solver1,3,339,116,790653,439,453
solver1,4,80,0,2213327,1229,1127
solver1,4,80,1,2215127,1230,1127
solver1,4,80,2,2215128,1230,1128
solver1,4,80,3,2215129,1230,1129
solver1,4,80,4,2215130,1230,1130
solver1,4,80,5,2215131,1230,1131
solver1,4,80,6,2215132,1230,1132
solver1,4,80,7,2215133,1230,1133
solver1,4,80,8,2215134,1230,1134
solver1,4,80,9,2215135,1230,1135
solver1,4,80,10,2215136,1230,1136
solver1,4,80,11,2215137,1230,1137
solver1,4,80,12,2215138,1230,1138
solver1,4,80,13,2215139,1230,1139
solver1,4,80,14,2215140,1230,1140
solver1,4,80,15,2215141,1230,1141
solver1,4,80,16,2215142,1230,1142
solver1,4,80,17,2215143,1230,1143
solver1,4,80,18,2215144,1230,1144
solver1,4,80,19,2216944,1231,1144
solver1,4,80,20,2216945,1231,1145
solver1,4,80,21,2218745,1232,1145
solver1,4,80,22,2220545,1233,1145
solver1,4,80,23,2222345,1234,1145
solver1,4,80,24,2224145,1235,1145
solver1,4,80,25,2224146,1235,1146
solver1,4,80,26,2224147,1235,1147
solver1,4,80,27,2224148,1235,1148
solver1,4,80,28,2224149,1235,1149
solver1,4,80,29,2225949,1236,1149
solver1,4,80,30,2225950,1236,1150
solver1,4,80,31,2225951,1236,1151
solver1,4,80,32,2225952,1236,1152
solver1,4,80,33,2225953,1236,1153
solver1,4,80,34,2225954,1236,1154
solver1,4,80,35,2225955,1236,1155
solver1,4,80,36,2225956,1236,1156
solver1,4,80,37,2225957,1236,1157
solver1,4,80,38,2225958,1236,1158
solver1,4,80,39,2227758,1237,1158
solver1,4,80,40,2229558,1238,1158
solver1,4,80,41,2231358,1239,1158
solver1,4,80,42,2233158,1240,1158
solver1,4,80,43,2234958,1241,1158
solver1,4,80,44,2236758,1242,1158
solver1,4,80,45,2238558,1243,1158
solver1,4,80,46,2240358,1244,1158
solver1,4,80,47,2242158,1245,1158
solver1,4,80,48,2243958,1246,1158
solver1,4,80,49,2245758,1247,1158
solver1,4,80,50,2247558,1248,1158
solver1,4,80,51,2249358,1249,1158
solver1,4,80,52,2251158,1250,1158
solver1,4,80,53,2252958,1251,1158
solver1,4,80,54,2254758,1252,1158
solver1,4,80,55,2256558,1253,1158
solver1,4,80,56,2258358,1254,1158
solver1,4,80,57,2260158,1255,1158
solver1,4,80,58,2261958,1256,1158
solver1,4,80,59,2263758,1257,1158
solver1,4,80,60,2265558,1258,1158
solver1,4,80,61,2267358,1259,1158
solver1,4,80,62,2269158,1260,1158
solver1,4,80,63,2270958,1261,1158
solver1,4,80,64,2272758,1262,1158
solver1,4,80,65,2274558,1263,1158
solver1,4,80,66,2276358,1264,1158
solver1,4,80,67,2278158,1265,1158
solver1,5,317,0,2167485,1204,285
solver1,5,317,1,2169285,1205,285
solver1,5,317,2,2169286,1205,286
solver1,5,317,3,2169287,1205,287
solver1,5,317,4,2169288,1205,288
solver1,5,317,5,2169289,1205,289
solver1,5,317,6,2169290,1205,290
solver1,5,317,7,2169291,1205,291
solver1,5,317,8,2169292,1205,292
solver1,5,317,9,2171092,1206,292
solver1,5,317,10,2171093,1206,293
solver1,5,317,11,2172893,1207,293
solver1,5,317,12,2172894,1207,294
solver1,5,317,13,2172895,1207,295
solver1,5,317,14,2172896,1207,296
solver1,5,317,15,2172897,1207,297
solver1,5,317,16,2174697,1208,297
solver1,5,317,17,2176497,1209,297
solver1,5,317,18,2178297,1210,297
solver1,5,317,19,2178298,1210,298
solver1,5,317,20,2178299,1210,299
solver1,5,317,21,2178300,1210,300
solver1,5,317,22,2178301,1210,301
solver1,5,317,23,2178302,1210,302
solver1,5,317,24,2178303,1210,303
solver1,5,317,25,2178304,1210,304
solver1,5,317,26,2178305,1210,305
solver1,5,317,27,2178306,1210,306
solver1,5,317,28,2178307,1210,307
solver1,5,317,29,2178308,1210,308
solver1,5,317,30,2178309,1210,309
solver1,5,317,31,2178310,1210,310
solver1,5,317,32,2178311,1210,311
solver1,5,317,33,2178312,1210,312
solver1,5,317,34,2178313,1210,313
solver1,5,317,35,2178314,1210,314
solver1,5,317,36,2178315,1210,315
solver1,5,317,37,2178316,1210,316
solver1,5,317,38,2178317,1210,317
solver1,5,317,39,2178318,1210,318
solver1,5,317,40,2178319,1210,319
solver1,5,317,41,2178320,1210,320
solver1,5,317,42,2178321,1210,321
solver1,5,317,43,2178322,1210,322
solver1,5,317,44,2180122,1211,322
solver1,5,317,45,2181922,1212,322
solver1,5,317,46,2183722,1213,322
solver1,5,317,47,2183723,1213,323
solver1,5,317,48,2183724,1213,324
solver1,5,317,49,2183725,1213,325
solver1,6,318,0,3044526,1691,726
solver1,6,318,1,3044527,1691,727
solver1,6,318,2,3044528,1691,728
solver1,6,318,3,3044529,1691,729
solver1,6,318,4,3044530,1691,730
solver1,6,318,5,3044531,1691,731
solver1,6,318,6,3044532,1691,732
solver1,6,318,7,3044533,1691,733
solver1,6,318,8,3044534,1691,734
solver1,6,318,9,3044535,1691,735
solver1,6,318,10,3044536,1691,736
solver1,6,318,11,3044537,1691,737
solver1,6,318,12,3044538,1691,738
solver1,6,318,13,3044539,1691,739
solver1,6,318,14,3044540,1691,740
solver1,6,318,15,3044541,1691,741
solver1,6,318,16,3042741,1690,741
solver1,6,318,17,3042742,1690,742
solver1,6,318,18,3040942,1689,742
solver1,6,318,19,3039142,1688,742
solver1,6,318,20,3037342,1687,742
solver1,6,318,21,3035542,1686,742
solver1,6,318,22,3033742,1685,742
solver1,6,318,23,3031942,1684,742
solver1,6,318,24,3030142,1683,742
solver1,6,318,25,3028342,1682,742
solver1,6,318,26,3026542,1681,742
solver1,6,318,27,3024742,1680,742
solver1,6,318,28,3022942,1679,742
solver1,6,318,29,3021142,1678,742
solver1,7,485,0,399917,222,317
solver1,7,485,1,401717,223,317
solver1,7,485,2,401718,223,318
solver1,7,485,3,401719,223,319
solver1,7,485,4,401720,223,320
solver1,7,485,5,403520,224,320
solver1,7,485,6,405320,225,320
solver1,7,485,7,405321,225,321
solver1,7,485,8,407121,226,321
solver1,7,485,9,408921,227,321
solver1,7,485,10,408922,227,322
solver1,7,485,11,408923,227,323
solver1,7,485,12,408924,227,324
solver1,7,485,13,408925,227,325
solver1,7,485,14,408926,227,326
solver1,7,485,15,408927,227,327
solver1,7,485,16,410727,228,327
solver1,7,485,17,410728,228,328
solver1,7,485,18,410729,228,329
solver1,7,485,19,410730,228,330
solver1,7,485,20,412530,229,330
solver1,7,485,21,412531,229,331
solver1,7,485,22,412532,229,332
solver1,7,485,23,412533,229,333
solver1,7,485,24,414333,230,333
solver1,7,485,25,416133,231,333
solver1,7,485,26,417933,232,333
solver1,7,485,27,417934,232,334
solver1,7,485,28,419734,233,334
solver1,7,485,29,419735,233,335
solver1,7,485,30,419736,233,336
solver1,7,485,31,419737,233,337
solver1,7,485,32,419738,233,338
solver1,7,485,33,419739,233,339
solver1,7,485,34,419740,233,340
solver1,7,485,35,421540,234,340
solver1,7,485,36,421541,234,341
solver1,7,485,37,421542,234,342
solver1,7,485,38,421543,234,343
solver1,7,485,39,421544,234,344
solver1,7,485,40,421545,234,345
solver1,7,485,41,421546,234,346
solver1,7,485,42,421547,234,347
solver1,7,485,43,421548,234,348
solver1,7,485,44,421549,234,349
solver1,7,485,45,421550,234,350
solver1,7,485,46,421551,234,351
solver1,7,485,47,421552,234,352
solver1,7,485,48,421553,234,353
solver1,7,485,49,421554,234,354
solver1,7,485,50,421555,234,355
solver1,7,485,51,421556,234,356
solver1,7,485,52,421557,234,357
solver1,7,485,53,421558,234,358
solver1,7,485,54,423358,235,358
solver1,7,485,55,423359,235,359
solver1,7,485,56,423360,235,360
solver1,7,485,57,425160,236,360
solver1,7,485,58,426960,237,360
solver1,7,485,59,426961,237,361
solver1,7,485,60,426962,237,362
solver1,8,90,0,2335763,1297,1163
solver1,8,90,1,2335764,1297,1164
solver1,8,90,2,2335765,1297,1165
solver1,8,90,3,2333965,1296,1165
solver1,8,90,4,2333966,1296,1166
solver1,8,90,5,2333967,1296,1167
solver1,8,90,6,2333968,1296,1168
solver1,8,90,7,2333969,1296,1169
solver1,8,90,8,2333970,1296,1170
solver1,8,90,9,2333971,1296,1171
solver1,8,90,10,2333972,1296,1172
solver1,8,90,11,2332172,1295,1172
solver1,8,90,12,2332173,1295,1173
solver1,8,90,13,2332174,1295,1174
solver1,8,90,14,2332175,1295,1175
solver1,8,90,15,2332176,1295,1176
solver1,8,90,16,2332177,1295,1177
solver1,8,90,17,2332178,1295,1178
solver1,8,90,18,2332179,1295,1179
solver1,8,90,19,2332180,1295,1180
solver1,8,90,20,2332181,1295,1181
solver1,8,90,21,2332182,1295,1182
solver1,8,90,22,2332183,1295,1183
solver1,8,90,23,2332184,1295,1184
solver1,8,90,24,2332185,1295,1185
solver1,8,90,25,2330385,1294,1185
solver1,8,90,26,2330386,1294,1186
solver1,8,90,27,2330387,1294,1187
solver1,8,90,28,2330388,1294,1188
solver1,8,90,29,2330389,1294,1189
solver1,8,90,30,2330390,1294,1190
solver1,8,90,31,2330391,1294,1191
solver1,8,90,32,2330392,1294,1192
solver1,8,90,33,2330393,1294,1193
solver1,8,90,34,2330394,1294,1194
solver1,8,90,35,2330395,1294,1195
solver1,8,90,36,2330396,1294,1196
solver1,8,90,37,2330397,1294,1197
solver1,8,90,38,2330398,1294,1198
solver1,8,90,39,2330399,1294,1199
solver1,8,90,40,2330400,1294,1200
solver1,8,90,41,2330401,1294,1201
solver1,8,90,42,2330402,1294,1202
solver1,8,90,43,2330403,1294,1203
solver1,8,90,44,2330404,1294,1204
solver1,8,90,45,2330405,1294,1205
solver1,8,90,46,2330406,1294,1206
solver1,8,90,47,2330407,1294,1207
solver1,8,90,48,2330408,1294,1208
solver1,8,90,49,2330409,1294,1209
solver1,8,90,50,2330410,1294,1210
solver1,8,90,51,2330411,1294,1211
solver1,8,90,52,2330412,1294,1212
solver1,8,90,53,2330413,1294,1213
solver1,8,90,54,2330414,1294,1214
solver1,8,90,55,2330415,1294,1215
solver1,8,90,56,2330416,1294,1216
solver1,8,90,57,2330417,1294,1217
solver1,8,90,58,2330418,1294,1218
solver1,8,90,59,2330419,1294,1219
solver1,8,90,60,2330420,1294,1220
solver1,8,90,61,2330421,1294,1221
solver1,8,90,62,2330422,1294,1222
solver1,8,90,63,2330423,1294,1223
solver1,8,90,64,2330424,1294,1224
solver1,8,90,65,2330425,1294,1225
solver1,8,90,66,2330426,1294,1226
solver1,8,90,67,2330427,1294,1227
solver1,8,90,68,2330428,1294,1228
solver1,8,90,69,2330429,1294,1229
solver1,8,90,70,2330430,1294,1230
solver1,8,90,71,2330431,1294,1231
solver1,8,90,72,2330432,1294,1232
solver1,8,90,73,2330433,1294,1233
solver1,8,90,74,2330434,1294,1234
solver1,8,90,75,2330435,1294,1235
solver1,8,90,76,2330436,1294,1236
solver1,8,90,77,2330437,1294,1237
solver1,8,90,78,2330438,1294,1238
solver1,8,90,79,2330439,1294,1239
solver1,8,90,80,2330440,1294,1240
solver1,8,90,81,2328640,1293,1240
solver1,8,90,82,2326840,1292,1240
solver1,8,90,83,2325040,1291,1240
solver1,8,90,84,2323240,1290,1240
solver1,8,90,85,2321440,1289,1240
solver1,8,90,86,2319640,1288,1240
solver1,8,90,87,2317840,1287,1240
solver1,8,90,88,2316040,1286,1240
solver1,8,90,89,2314240,1285,1240
solver1,8,90,90,2312440,1284,1240
solver1,8,90,91,2312441,1284,1241
solver1,8,90,92,2312442,1284,1242
solver1,8,90,93,2312443,1284,1243
solver1,8,90,94,2312444,1284,1244
solver1,8,90,95,2312445,1284,1245
solver1,8,90,96,2312446,1284,1246
solver1,8,90,97,2312447,1284,1247
solver1,8,90,98,2314247,1285,1247
solver1,8,90,99,2314248,1285,1248
solver1,8,90,100,2314249,1285,1249
solver1,8,90,101,2314250,1285,1250
solver1,8,90,102,2314251,1285,1251
solver1,8,90,103,2314252,1285,1252
solver1,8,90,104,2314253,1285,1253
solver1,8,90,105,2314254,1285,1254
solver1,8,90,106,2314255,1285,1255
solver1,8,90,107,2314256,1285,1256
solver1,8,90,108,2316056,1286,1256
solver1,8,90,109,2317856,1287,1256
solver1,8,90,110,2319656,1288,1256
solver1,8,90,111,2321456,1289,1256
solver1,8,90,112,2323256,1290,1256
solver1,8,90,113,2325056,1291,1256
solver1,8,90,114,2326856,1292,1256
solver1,8,90,115,2328656,1293,1256
solver1,8,90,116,2330456,1294,1256
solver1,8,90,117,2332256,1295,1256
solver1,8,90,118,2334056,1296,1256
solver1,8,90,119,2335856,1297,1256
solver1,8,90,120,2337656,1298,1256
solver1,8,90,121,2339456,1299,1256
solver1,9,242,0,2146572,1192,972
solver1,9,242,1,2146573,1192,973
solver1,9,242,2,2148373,1193,973
solver1,9,242,3,2150173,1194,973
solver1,9,242,4,2150174,1194,974
solver1,9,242,5,2150175,1194,975
solver1,9,242,6,2150176,1194,976
solver1,9,242,7,2150177,1194,977
solver1,9,242,8,2150178,1194,978
solver1,9,242,9,2150179,1194,979
solver1,9,242,10,2150180,1194,980
solver1,9,242,11,2150181,1194,981
solver1,9,242,12,2150182,1194,982
solver1,9,242,13,2150183,1194,983
solver1,9,242,14,2150184,1194,984
solver1,9,242,15,2150185,1194,985
solver1,9,242,16,2150186,1194,986
solver1,9,242,17,2151986,1195,986
solver1,9,242,18,2151987,1195,987
solver1,9,242,19,2151988,1195,988
solver1,9,242,20,2151989,1195,989
solver1,10,77,0,2056709,1142,1109
solver1,10,77,1,2054909,1141,1109
solver1,10,77,2,2053109,1140,1109
solver1,10,77,3,2051309,1139,1109
solver1,10,77,4,2049509,1138,1109
solver1,10,77,5,2047709,1137,1109
solver1,10,77,6,2045909,1136,1109
solver1,10,77,7,2044109,1135,1109
solver1,10,77,8,2042309,1134,1109
solver1,10,77,9,2040509,1133,1109
solver1,10,77,10,2038709,1132,1109
solver1,10,77,11,2036909,1131,1109
solver1,10,77,12,2035109,1130,1109
solver1,10,77,13,2033309,1129,1109
solver1,10,77,14,2031509,1128,1109
solver1,10,77,15,2029709,1127,1109
solver1,10,77,16,2027909,1126,1109
solver1,10,77,17,2026109,1125,1109
solver1,10,77,18,2024309,1124,1109
solver1,10,77,19,2022509,1123,1109
solver1,10,77,20,2020709,1122,1109
solver1,10,77,21,2018909,1121,1109
solver1,10,77,22,2017109,1120,1109
solver1,10,77,23,2015309,1119,1109
solver1,10,77,24,2013509,1118,1109
solver1,10,77,25,2011709,1117,1109
solver1,10,77,26,2009909,1116,1109
solver1,10,77,27,2008109,1115,1109
solver1,10,77,28,2006309,1114,1109
solver1,10,77,29,2004509,1113,1109
solver1,10,77,30,2002709,1112,1109
solver1,10,77,31,2000909,1111,1109
solver1,10,77,32,1999109,1110,1109
solver1,10,77,33,1997309,1109,1109
solver1,10,77,34,1995509,1108,1109
solver1,10,77,35,1993709,1107,1109
solver1,10,77,36,1991909,1106,1109
solver1,10,77,37,1990109,1105,1109
solver1,10,77,38,1988309,1104,1109
solver1,10,77,39,1986509,1103,1109
solver1,10,77,40,1984709,1102,1109
solver1,10,77,41,1982909,1101,1109
solver1,10,77,42,1981109,1100,1109
solver1,10,77,43,1979309,1099,1109
solver1,10,77,44,1977509,1098,1109
solver1,10,77,45,1975709,1097,1109
solver1,10,77,46,1973909,1096,1109
solver1,10,77,47,1972109,1095,1109
solver1,10,77,48,1970309,1094,1109
solver1,10,77,49,1968509,1093,1109
solver1,10,77,50,1966709,1092,1109
solver1,10,77,51,1964909,1091,1109
solver1,11,454,0,2270566,1261,766
solver1,11,454,1,2268766,1260,766
solver1,11,454,2,2266966,1259,766
solver1,11,454,3,2265166,1258,766
solver1,11,454,4,2265165,1258,765
solver1,11,454,5,2263365,1257,765
solver1,11,454,6,2261565,1256,765
solver1,11,454,7,2259765,1255,765
solver1,11,454,8,2257965,1254,765
solver1,11,454,9,2257964,1254,764
solver1,11,454,10,2256164,1253,764
solver1,11,454,11,2254364,1252,764
solver1,11,454,12,2254363,1252,763
solver1,11,454,13,2254362,1252,762
solver1,11,454,14,2254361,1252,761
solver1,11,454,15,2254360,1252,760
solver1,11,454,16,2254359,1252,759
solver1,11,454,17,2252559,1251,759
solver1,11,454,18,2252558,1251,758
solver1,11,454,19,2252557,1251,757
solver1,11,454,20,2250757,1250,757
solver1,11,454,21,2248957,1249,757
solver1,11,454,22,2247157,1248,757
solver1,11,454,23,2245357,1247,757
solver1,11,454,24,2243557,1246,757
solver1,11,454,25,2241757,1245,757
solver1,11,454,26,2239957,1244,757
solver1,11,454,27,2238157,1243,757
solver1,11,454,28,2236357,1242,757
solver1,11,454,29,2234557,1241,757
solver1,11,454,30,2232757,1240,757
solver1,11,454,31,2230957,1239,757
solver1,11,454,32,2229157,1238,757
solver1,11,454,33,2227357,1237,757
solver1,11,454,34,2225557,1236,757
solver1,11,454,35,2223757,1235,757
solver1,11,454,36,2221957,1234,757
solver1,11,454,37,2220157,1233,757
solver1,11,454,38,2218357,1232,757
solver1,11,454,39,2216557,1231,757
solver1,11,454,40,2214757,1230,757
solver1,11,454,41,2212957,1229,757
solver1,11,454,42,2211157,1228,757
solver1,11,454,43,2209357,1227,757
solver1,11,454,44,2207557,1226,757
solver1,11,454,45,2205757,1225,757
solver1,11,454,46,2203957,1224,757
solver1,11,454,47,2202157,1223,757
solver1,11,454,48,2200357,1222,757
