solver,agent_id,task_id,step,loc,row,col
solver6,0,18282,0,2429077,1349,877
solver6,0,18282,1,2429078,1349,878
solver6,0,18282,2,2429079,1349,879
solver6,0,18282,3,2429080,1349,880
solver6,0,18282,4,2429081,1349,881
solver6,0,18282,5,2430881,1350,881
solver6,0,18282,6,2432681,1351,881
solver6,0,18282,7,2434481,1352,881
solver6,0,18282,8,2436281,1353,881
solver6,0,18282,9,2438081,1354,881
solver6,1,7284,0,2877044,1598,644
solver6,1,7284,1,2877045,1598,645
solver6,1,7284,2,2877046,1598,646
solver6,1,7284,3,2877047,1598,647
solver6,1,7284,4,2877048,1598,648
solver6,1,7284,5,2877049,1598,649
solver6,1,7284,6,2878849,1599,649
solver6,2,24830,0,1040995,578,595
solver6,2,24830,1,1040996,578,596
solver6,2,24830,2,1040997,578,597
solver6,3,28121,0,720376,400,376
solver6,3,28121,1,718576,399,376
solver6,3,28121,2,716776,398,376
solver6,3,28121,3,714976,397,376
solver6,3,28121,4,713176,396,376
solver6,3,28121,5,713175,396,375
solver6,3,28121,6,713174,396,374
solver6,3,28121,7,713173,396,373
solver6,3,28121,8,713172,396,372
solver6,3,28121,9,713173,396,373
solver6,3,28121,10,714973,397,373
solver6,4,10220,0,2213327,1229,1127
solver6,4,10220,1,2213326,1229,1126
solver6,4,10220,2,2215126,1230,1126
solver6,4,10220,3,2216926,1231,1126
solver6,4,10220,4,2218726,1232,1126
solver6,4,10220,5,2220526,1233,1126
solver6,5,11688,0,2167485,1204,285
solver6,5,11688,1,2169285,1205,285
solver6,5,11688,2,2171085,1206,285
solver6,6,21984,0,3044526,1691,726
solver6,6,21984,1,3042726,1690,726
solver6,6,21984,2,3040926,1689,726
solver6,6,21984,3,3039126,1688,726
solver6,6,21984,4,3037326,1687,726
solver6,6,21984,5,3037325,1687,725
solver6,6,21984,6,3037324,1687,724
solver6,7,26754,0,399917,222,317
solver6,7,26754,1,398117,221,317
solver6,7,26754,2,396317,220,317
solver6,7,26754,3,396316,220,316
solver6,7,26754,4,396315,220,315
solver6,7,26754,5,396314,220,314
solver6,8,8724,0,2335763,1297,1163
solver6,8,8724,1,2335762,1297,1162
solver6,9,22205,0,2146572,1192,972
solver6,9,22205,1,2144772,1191,972
solver6,9,22205,2,2144773,1191,973
solver6,10,9237,0,2056709,1142,1109
solver6,10,9237,1,2056708,1142,1108
solver6,10,9237,2,2058508,1143,1108
solver6,10,9237,3,2060308,1144,1108
solver6,10,9237,4,2062108,1145,1108
solver6,10,9237,5,2063908,1146,1108
solver6,10,9237,6,2065708,1147,1108
solver6,10,9237,7,2067508,1148,1108
solver6,10,9237,8,2069308,1149,1108
solver6,10,9237,9,2071108,1150,1108
solver6,11,6429,0,2270566,1261,766
solver6,11,6429,1,2268766,1260,766
solver6,11,6429,2,2266966,1259,766
solver6,11,6429,3,2265166,1258,766
solver6,11,6429,4,2263366,1257,766
solver6,11,6429,5,2263365,1257,765
solver6,12,3002,0,1448643,804,1443
solver6,12,3002,1,1448642,804,1442
solver6,12,3002,2,1448641,804,1441
solver6,12,3002,3,1448640,804,1440
solver6,12,3002,4,1448639,804,1439
solver6,12,3002,5,1448638,804,1438
solver6,12,3002,6,1448637,804,1437
solver6,12,3002,7,1448636,804,1436
solver6,12,3002,8,1450436,805,1436
solver6,13,1536,0,2436232,1353,832
solver6,13,1536,1,2434432,1352,832
solver6,13,1536,2,2434431,1352,831
solver6,13,1536,3,2434430,1352,830
solver6,13,1536,4,2434429,1352,829
solver6,13,1536,5,2434428,1352,828
solver6,13,1536,6,2434429,1352,829
solver6,13,1536,7,2436229,1353,829
solver6,14,17658,0,1104271,613,871
solver6,14,17658,1,1102471,612,871
solver6,14,17658,2,1100671,611,871
solver6,14,17658,3,1098871,610,871
solver6,14,17658,4,1097071,609,871
solver6,14,17658,5,1095271,608,871
solver6,14,17658,6,1093471,607,871
solver6,14,17658,7,1091671,606,871
solver6,14,17658,8,1089871,605,871
solver6,14,17658,9,1088071,604,871
solver6,14,17658,10,1086271,603,871
solver6,14,17658,11,1086270,603,870
solver6,14,17658,12,1086269,603,869
solver6,15,23759,0,1311910,728,1510
solver6,15,23759,1,1311909,728,1509
solver6,15,23759,2,1311908,728,1508
solver6,15,23759,3,1313708,729,1508
solver6,16,26513,0,651886,362,286
solver6,16,26513,1,651885,362,285
solver6,16,26513,2,651884,362,284
solver6,16,26513,3,651883,362,283
solver6,16,26513,4,651882,362,282
solver6,17,2540,0,708803,393,1403
solver6,17,2540,1,707003,392,1403
solver6,17,2540,2,705203,391,1403
solver6,17,2540,3,703403,390,1403
solver6,17,2540,4,703402,390,1402
solver6,17,2540,5,703401,390,1401
solver6,18,5602,0,1035565,575,565
solver6,18,5602,1,1033765,574,565
solver6,18,5602,2,1031965,573,565
solver6,18,5602,3,1030165,572,565
solver6,18,5602,4,1028365,571,565
solver6,18,5602,5,1026565,570,565
solver6,19,5553,0,2511818,1395,818
solver6,19,5553,1,2511819,1395,819
solver6,19,5553,2,2511820,1395,820
solver6,19,5553,3,2511821,1395,821
solver6,19,5553,4,2511822,1395,822
solver6,19,5553,5,2511823,1395,823
solver6,19,5553,6,2511824,1395,824
solver6,19,5553,7,2511825,1395,825
solver6,19,5553,8,2511826,1395,826
solver6,19,5553,9,2511827,1395,827
solver6,19,5553,10,2511828,1395,828
solver6,19,5553,11,2511829,1395,829
solver6,19,5553,12,2511830,1395,830
solver6,19,5553,13,2511831,1395,831
solver6,19,5553,14,2511832,1395,832
